ensembl_gene_id	miRNA_ID	MI
H2AW	hsa-mir-151b	0.0744995
SERPINC1	hsa-mir-320b-2	0.0744995
PTAR1	hsa-mir-196b	0.0744993
ELMOD2	hsa-mir-1915	0.0744993
ACOT8	hsa-mir-4782	0.074499
CA13	hsa-mir-5091	0.0744981
ICA1	hsa-mir-3680-2	0.0744973
FZD10	hsa-mir-92a-1	0.074493
SLC6A12	hsa-mir-34a	0.0744924
PFKP	hsa-mir-145	0.0744912
DCT	hsa-mir-30c-1	0.074491
ANO10	hsa-mir-145	0.0744905
GBE1	hsa-mir-3677	0.0744897
KLF2	hsa-mir-105-2	0.0744893
PCDH20	hsa-mir-5691	0.0744879
NDUFB6	hsa-mir-363	0.0744843
C1orf189	hsa-mir-376c	0.0744838
CNIH2	hsa-mir-5703	0.0744833
PLSCR2	hsa-mir-151b	0.0744827
NBPF3	hsa-mir-1538	0.0744816
MIPOL1	hsa-mir-30d	0.0744809
PMF1-BGLAP	hsa-mir-324	0.0744804
FITM1	hsa-mir-92a-1	0.0744803
CYSTM1	hsa-mir-4442	0.07448
TM2D1	hsa-mir-186	0.0744799
PANX1	hsa-mir-487a	0.0744754
LRFN3	hsa-mir-4658	0.0744726
NUMA1	hsa-mir-194-2	0.0744724
ARVCF	hsa-mir-466	0.074467
SLTM	hsa-mir-5694	0.0744639
PKD2	hsa-mir-550a-1	0.0744639
SETD6	hsa-mir-199a-2	0.0744639
MYO18A	hsa-mir-329-2	0.0744634
USP50	hsa-mir-877	0.0744626
GPN1	hsa-mir-3130-2	0.0744595
C1orf162	hsa-mir-223	0.0744573
KDELR1	hsa-mir-1266	0.0744567
C2CD4A	hsa-mir-6821	0.0744565
BRIP1	hsa-mir-548s	0.0744562
PCDHAC1	hsa-mir-328	0.0744542
OSMR	hsa-mir-500a	0.074454
WWOX	hsa-mir-3136	0.0744523
ANKRD52	hsa-mir-4726	0.0744501
POLR2K	hsa-mir-4668	0.0744495
C6orf141	hsa-mir-345	0.0744469
LENG1	hsa-mir-3613	0.0744426
REXO4	hsa-mir-32	0.0744425
TRIM33	hsa-mir-4636	0.0744404
ZNF783	hsa-mir-4286	0.0744384
WDFY3	hsa-mir-142	0.0744378
TXNL4A	hsa-mir-3942	0.0744334
PTTG1	hsa-mir-5586	0.0744333
NAT1	hsa-mir-624	0.0744313
BORA	hsa-mir-5586	0.0744307
SLC1A3	hsa-mir-130a	0.0744267
FKBP7	hsa-mir-505	0.0744266
DDO	hsa-mir-548k	0.0744257
DERA	hsa-mir-543	0.0744254
OTUB2	hsa-mir-32	0.074425
NOL10	hsa-mir-30c-2	0.0744231
RTEL1	hsa-mir-103a-1	0.0744227
CSF3R	hsa-mir-19b-1	0.0744227
TALDO1	hsa-mir-6514	0.0744222
OVOL2	hsa-mir-342	0.0744222
YJU2	hsa-mir-4746	0.0744219
TMEM244	hsa-mir-369	0.0744193
SPEF1	hsa-mir-1266	0.0744158
DYNC1H1	hsa-mir-345	0.0744146
MYCBP	hsa-mir-30e	0.074414
NR1I3	hsa-mir-509-1	0.074411
ABHD6	hsa-mir-212	0.0744103
TTC7A	hsa-mir-486-1	0.0744086
ATP2B2	hsa-mir-3607	0.0744083
IL1R1	hsa-mir-223	0.0744057
OR2K2	hsa-mir-512-1	0.0744039
UBXN8	hsa-mir-143	0.074403
PHF20L1	hsa-mir-374c	0.0744028
APOLD1	hsa-mir-4444-1	0.0744027
WRAP73	hsa-mir-382	0.0744027
NUDT6	hsa-mir-1301	0.0744026
SLC40A1	hsa-mir-5010	0.0744015
MFSD8	hsa-mir-365b	0.0744006
STAG3	hsa-mir-4658	0.0744
PLXND1	hsa-mir-2110	0.0744
ARL14	hsa-mir-615	0.0743998
FANCD2OS	hsa-mir-23a	0.0743997
PTTG1	hsa-mir-199b	0.0743964
SH2D5	hsa-mir-501	0.0743953
DIS3	hsa-mir-3613	0.0743949
ZNF594	hsa-mir-324	0.0743944
GOSR2	hsa-mir-582	0.074393
CD40	hsa-mir-5193	0.0743923
PLS3	hsa-mir-877	0.0743915
MELTF	hsa-mir-6837	0.0743911
VBP1	hsa-mir-592	0.0743902
TMEM216	hsa-mir-5002	0.0743895
ATG14	hsa-mir-4701	0.0743883
EFCAB13	hsa-mir-23c	0.0743882
HTR1F	hsa-mir-5010	0.074388
DPY19L1	hsa-mir-1254-2	0.0743844
SYTL5	hsa-mir-4666a	0.0743842
CDK5RAP1	hsa-mir-503	0.0743806
CEBPD	hsa-mir-370	0.0743774
TAF13	hsa-mir-497	0.0743765
HARS1	hsa-mir-218-2	0.074376
WDCP	hsa-mir-190b	0.0743756
CCDC110	hsa-mir-6780a	0.0743709
SYBU	hsa-mir-3651	0.0743684
SLC25A23	hsa-mir-660	0.0743684
ZGLP1	hsa-mir-5698	0.0743681
SRFBP1	hsa-mir-4715	0.0743673
CNPY4	hsa-mir-200c	0.0743669
CCDC57	hsa-mir-27b	0.0743663
CKMT1B	hsa-mir-600	0.0743642
SUPT6H	hsa-mir-3605	0.0743635
WDR92	hsa-mir-4701	0.0743627
CXCL17	hsa-mir-581	0.0743624
RAC1	hsa-mir-589	0.0743604
C2CD2	hsa-mir-133a-1	0.0743577
DDRGK1	hsa-mir-1266	0.0743566
SLC8A3	hsa-mir-378c	0.0743555
SNX7	hsa-mir-135b	0.0743554
NPEPPS	hsa-mir-592	0.0743511
RAB12	hsa-mir-496	0.0743496
CLIC5	hsa-mir-3605	0.0743485
METTL2B	hsa-mir-25	0.0743481
SLTM	hsa-mir-5003	0.0743461
PNMT	hsa-mir-4785	0.0743448
ICAM5	hsa-mir-7-3	0.0743423
MYOM2	hsa-mir-146a	0.0743414
HSBP1	hsa-mir-6821	0.0743397
DIP2B	hsa-mir-202	0.0743386
MRPL45	hsa-mir-4728	0.0743367
EEF1AKNMT	hsa-mir-376a-1	0.0743362
NETO2	hsa-mir-526b	0.0743356
TSHZ3	hsa-mir-181a-1	0.0743352
ZBTB7A	hsa-mir-381	0.0743315
PRXL2A	hsa-mir-30c-2	0.0743286
HMGB3	hsa-mir-15a	0.0743286
CASP9	hsa-mir-133a-2	0.0743285
NRIP1	hsa-mir-126	0.074328
USP12	hsa-mir-3619	0.0743251
C17orf113	hsa-mir-3942	0.0743228
ACY3	hsa-mir-664b	0.0743213
CAPSL	hsa-mir-6511b-1	0.0743189
FRS3	hsa-mir-212	0.0743181
FAM110A	hsa-mir-1292	0.0743178
ODC1	hsa-mir-6826	0.0743169
IFITM2	hsa-mir-7705	0.0743136
MPST	hsa-mir-4668	0.0743131
BVES	hsa-mir-2277	0.0743131
RPS6	hsa-mir-491	0.0743123
NFIC	hsa-mir-132	0.0743121
YIPF4	hsa-mir-4665	0.0743114
HDAC5	hsa-mir-4523	0.0743099
CDKN2A	hsa-mir-548d-2	0.0743097
RASGRP2	hsa-mir-4419b	0.0743067
SMARCD2	hsa-mir-552	0.0743024
ADAM9	hsa-mir-204	0.0742996
MAPK7	hsa-mir-1180	0.0742991
DNAH9	hsa-mir-133b	0.0742986
RIMS2	hsa-mir-6503	0.074298
SYCP3	hsa-mir-338	0.0742976
NCKAP1	hsa-mir-3620	0.0742975
GBA2	hsa-mir-3682	0.0742963
PMFBP1	hsa-mir-4758	0.0742926
CDRT15	hsa-mir-4755	0.0742917
SERPINB5	hsa-mir-199b	0.0742872
RPP14	hsa-mir-628	0.074287
NSUN5	hsa-mir-25	0.074286
DNAAF6	hsa-mir-449b	0.0742811
ATP5MG	hsa-mir-6798	0.0742809
CD24	hsa-mir-1229	0.0742801
NSMAF	hsa-mir-30c-2	0.0742798
PSAT1	hsa-mir-3126	0.0742795
LAMTOR5	hsa-mir-197	0.0742793
SENP3	hsa-mir-3173	0.0742788
POTEH	hsa-mir-19b-2	0.0742784
DNAAF3	hsa-mir-2277	0.0742753
EXOC4	hsa-mir-4640	0.0742708
CCDC96	hsa-mir-5690	0.0742694
STK16	hsa-let-7b	0.0742681
RNF7	hsa-mir-148a	0.0742663
TSPAN15	hsa-mir-4420	0.0742625
VPS45	hsa-mir-450b	0.0742624
KCTD13	hsa-mir-641	0.0742619
GNPAT	hsa-mir-1269a	0.0742612
CAPN9	hsa-mir-4756	0.0742542
GLB1	hsa-mir-3130-2	0.0742541
GPR176	hsa-mir-3917	0.074253
PRELID3A	hsa-mir-5694	0.0742522
BEND7	hsa-mir-6738	0.0742513
MTFR1L	hsa-mir-335	0.0742497
CYP4Z1	hsa-mir-134	0.0742475
HOOK3	hsa-mir-574	0.0742462
NLRP2B	hsa-mir-4797	0.074245
TRIM31	hsa-mir-143	0.0742443
GRIN3B	hsa-mir-6738	0.0742404
RPUSD2	hsa-mir-1266	0.0742389
STT3A	hsa-mir-106a	0.0742377
FAM76B	hsa-mir-5582	0.0742374
SPIN2B	hsa-mir-16-1	0.0742368
JAG2	hsa-mir-629	0.0742365
TGFA	hsa-mir-580	0.0742361
NPM3	hsa-mir-375	0.0742327
APPL1	hsa-mir-425	0.0742322
CELF4	hsa-mir-664b	0.0742322
HECTD1	hsa-mir-889	0.0742302
GAL3ST1	hsa-mir-542	0.0742292
AZU1	hsa-mir-323b	0.0742285
RABGAP1L	hsa-mir-103a-2	0.0742283
FLT4	hsa-mir-3188	0.0742252
CCDC167	hsa-mir-24-1	0.0742243
MMP8	hsa-mir-217	0.074223
SLC30A4	hsa-mir-379	0.0742226
RBM8A	hsa-mir-10a	0.0742218
ZBTB4	hsa-mir-6788	0.0742217
XAF1	hsa-mir-6877	0.0742176
HINFP	hsa-mir-224	0.0742158
BFSP2	hsa-mir-3677	0.0742156
SSBP2	hsa-mir-6834	0.0742153
SEC24D	hsa-mir-127	0.0742139
TIAL1	hsa-mir-320c-2	0.0742113
ZFHX4	hsa-let-7d	0.0742103
MAPK12	hsa-mir-466	0.0742084
ATP1A3	hsa-mir-659	0.0742076
BEGAIN	hsa-mir-127	0.0742074
SYNRG	hsa-let-7f-2	0.0742064
FAM174A	hsa-mir-6511b-2	0.0742061
PTGER1	hsa-mir-125b-1	0.0742056
PCBD2	hsa-mir-4699	0.0742044
DNASE1L1	hsa-mir-769	0.0742039
SEPTIN4	hsa-mir-6818	0.0741993
MAP3K20	hsa-mir-615	0.0741971
UST	hsa-mir-3653	0.0741958
TCTN3	hsa-mir-1307	0.0741954
MFAP3L	hsa-mir-7-3	0.0741922
LAMTOR3	hsa-mir-133a-2	0.0741909
MSRA	hsa-mir-5002	0.0741887
RNF20	hsa-mir-455	0.0741883
THSD7A	hsa-mir-99b	0.074188
CHML	hsa-mir-152	0.0741879
MIER1	hsa-mir-186	0.0741877
LSM10	hsa-mir-6508	0.0741864
IL22RA1	hsa-mir-17	0.0741864
ANO5	hsa-mir-199a-2	0.0741863
RTEL1	hsa-mir-103a-2	0.0741854
PTGR1	hsa-mir-148a	0.0741839
TRMT10C	hsa-mir-376a-1	0.074182
MROH6	hsa-mir-26a-2	0.074181
CACNA1G	hsa-mir-6777	0.07418
FAM47C	hsa-mir-21	0.0741788
ZNF69	hsa-mir-5008	0.0741773
TGIF2	hsa-mir-6510	0.0741769
PSTK	hsa-mir-4766	0.0741767
PMEL	hsa-mir-4791	0.0741761
MARVELD2	hsa-mir-6854	0.0741706
NIPAL2	hsa-mir-4442	0.0741703
LCMT2	hsa-mir-29b-1	0.0741696
SOBP	hsa-mir-3936	0.0741689
VMP1	hsa-mir-20b	0.0741667
AOC1	hsa-mir-6511b-2	0.0741652
MKNK2	hsa-mir-1307	0.0741623
FAM204A	hsa-mir-708	0.0741619
MRPS6	hsa-mir-4435-1	0.0741606
UNC45A	hsa-mir-3605	0.0741605
TMEM234	hsa-mir-3174	0.0741604
FAM149B1	hsa-mir-1537	0.0741604
XPA	hsa-mir-676	0.0741599
APLP2	hsa-mir-92b	0.0741594
DOK5	hsa-mir-26b	0.0741574
TMC1	hsa-mir-450a-1	0.0741561
SLC22A17	hsa-mir-183	0.0741535
DHRS4L2	hsa-mir-21	0.074153
ZNF670	hsa-mir-432	0.0741498
TNFSF11	hsa-mir-615	0.0741495
CCDC130	hsa-mir-28	0.0741492
CEP68	hsa-mir-641	0.0741491
CAPSL	hsa-mir-6510	0.0741465
SIGLEC9	hsa-mir-223	0.0741425
MASP2	hsa-mir-1247	0.0741415
STOM	hsa-mir-330	0.0741404
SLC8A2	hsa-mir-579	0.0741401
HOGA1	hsa-mir-3926-1	0.07414
SSR2	hsa-mir-1915	0.0741377
MTHFD1L	hsa-mir-1306	0.0741367
DSG3	hsa-mir-3922	0.0741348
JAZF1	hsa-mir-345	0.0741321
RASEF	hsa-mir-217	0.0741286
CACNG4	hsa-mir-21	0.0741265
GNGT2	hsa-mir-376a-1	0.0741202
IGF2BP3	hsa-mir-1227	0.0741193
KISS1	hsa-mir-4326	0.0741171
LMTK3	hsa-mir-9-2	0.0741165
ZNF512	hsa-mir-4791	0.074116
USP10	hsa-mir-4449	0.0741156
TRIM56	hsa-mir-629	0.0741142
IGFLR1	hsa-mir-542	0.0741138
FAM13A	hsa-mir-1249	0.0741135
HOXC8	hsa-mir-323b	0.0741086
IGSF11	hsa-mir-149	0.0741082
TPM4	hsa-mir-92b	0.0741068
TEX38	hsa-mir-6834	0.0741066
MSH3	hsa-mir-584	0.0741041
CKLF-CMTM1	hsa-mir-1291	0.0741037
PRRG4	hsa-mir-484	0.0741032
KRT37	hsa-mir-378a	0.0741029
RPS27	hsa-mir-339	0.0741009
MOB1A	hsa-mir-339	0.0740998
SLC22A17	hsa-mir-96	0.0740949
MAPK1	hsa-mir-130b	0.0740934
TRIM5	hsa-mir-135b	0.0740918
GHR	hsa-mir-1245a	0.0740905
ELF3	hsa-mir-494	0.074089
PTPN22	hsa-mir-3174	0.0740872
PPP2CA	hsa-mir-340	0.0740872
FAAP24	hsa-mir-6780a	0.0740868
CCDC113	hsa-mir-140	0.0740856
SPDYE21	hsa-mir-4435-1	0.074083
HOXD3	hsa-mir-10b	0.0740815
GPR89B	hsa-mir-92a-2	0.0740813
ACOXL	hsa-mir-1256	0.0740807
TRUB1	hsa-mir-495	0.0740806
HMX1	hsa-mir-30e	0.0740793
BICD1	hsa-mir-224	0.0740784
SHISAL2B	hsa-mir-10b	0.0740765
C4BPA	hsa-mir-6788	0.0740764
ZNF7	hsa-mir-151a	0.0740754
TUBB	hsa-mir-1306	0.0740692
WASHC2C	hsa-mir-1296	0.0740681
GALNT3	hsa-mir-548o-2	0.0740674
ESD	hsa-mir-186	0.0740655
TIMM8A	hsa-mir-361	0.0740647
TCTN1	hsa-mir-552	0.0740629
TOP3A	hsa-mir-501	0.0740618
ZNF74	hsa-mir-191	0.0740613
PABIR2	hsa-mir-153-1	0.0740602
SQSTM1	hsa-mir-4435-1	0.07406
MOB1A	hsa-mir-16-1	0.0740598
ELAVL4	hsa-mir-15b	0.0740577
FHL1	hsa-mir-20a	0.0740542
MYOM3	hsa-mir-424	0.0740503
HPX	hsa-mir-5193	0.0740477
RGS14	hsa-mir-4741	0.0740461
EPB41L2	hsa-mir-1247	0.074046
TACO1	hsa-mir-126	0.0740456
TM4SF1	hsa-mir-628	0.0740447
VWF	hsa-mir-4444-2	0.0740441
NECAP1	hsa-mir-374a	0.0740401
TNNI1	hsa-mir-7110	0.07404
TMEM41A	hsa-mir-765	0.0740392
ARHGDIB	hsa-mir-6777	0.0740369
LRRC37A3	hsa-mir-1306	0.0740368
SCCPDH	hsa-mir-3678	0.0740363
KYAT1	hsa-mir-27b	0.0740355
SCRIB	hsa-mir-151a	0.0740353
N4BP3	hsa-mir-1291	0.0740328
KRT73	hsa-mir-32	0.0740314
AZIN2	hsa-mir-552	0.074031
SYAP1	hsa-mir-486-2	0.0740307
CCDC157	hsa-mir-26b	0.0740294
POLR2A	hsa-mir-6865	0.0740275
REEP1	hsa-mir-210	0.0740236
ATP1A2	hsa-mir-190b	0.0740233
F3	hsa-mir-651	0.0740206
COPS7A	hsa-mir-1537	0.0740173
FAM240C	hsa-mir-6777	0.0740165
SPATA45	hsa-mir-1343	0.0740143
PRUNE1	hsa-mir-23a	0.0740142
FOXD4L4	hsa-mir-324	0.0740113
FGD1	hsa-mir-320c-2	0.0740099
GPALPP1	hsa-mir-3613	0.0740094
TFF2	hsa-mir-5690	0.0740088
IDH1	hsa-mir-100	0.0740059
CLCN1	hsa-mir-6837	0.0740049
CLDN23	hsa-mir-451a	0.0740046
TMEM81	hsa-mir-2114	0.0740004
CETN1	hsa-mir-3126	0.0739975
CCNT2	hsa-mir-128-2	0.0739975
NMT1	hsa-mir-423	0.0739957
FANCG	hsa-mir-3607	0.073995
GET3	hsa-mir-3619	0.073994
UTP15	hsa-mir-9-3	0.0739939
LIPA	hsa-mir-6877	0.0739935
CCM2L	hsa-mir-96	0.0739901
MYNN	hsa-mir-148a	0.0739868
FCSK	hsa-mir-6805	0.073983
PPP2R3C	hsa-mir-492	0.0739825
KBTBD2	hsa-mir-1910	0.0739815
GOLGA2	hsa-mir-4461	0.0739797
CELSR3	hsa-mir-4793	0.0739778
TRIM41	hsa-mir-135b	0.0739777
PIGZ	hsa-mir-5684	0.0739772
ZFP91-CNTF	hsa-mir-935	0.0739767
KATNB1	hsa-mir-1307	0.0739762
LRP1B	hsa-mir-379	0.0739756
DKC1	hsa-mir-219b	0.073975
IGFBP5	hsa-mir-556	0.073975
DCUN1D2	hsa-mir-19b-2	0.0739725
RFTN1	hsa-mir-3940	0.0739725
ARL3	hsa-mir-215	0.0739714
GOLGA6L10	hsa-mir-6833	0.0739712
LNPK	hsa-mir-3150a	0.0739698
NDP	hsa-mir-512-2	0.0739668
STX3	hsa-mir-3130-2	0.0739615
DLG3	hsa-mir-374b	0.0739607
DSE	hsa-mir-218-2	0.0739586
SLC25A35	hsa-mir-574	0.0739581
MAG	hsa-mir-128-2	0.0739554
ZKSCAN5	hsa-mir-1288	0.073955
GPRASP1	hsa-mir-652	0.0739546
USP44	hsa-mir-34b	0.0739533
ZFAND5	hsa-let-7g	0.0739517
ZBTB18	hsa-mir-22	0.0739516
KIFC2	hsa-mir-452	0.0739492
SMIM11A	hsa-mir-5706	0.0739478
TNNC2	hsa-mir-7110	0.0739462
SLC39A4	hsa-mir-3622a	0.0739459
GALNT1	hsa-mir-23b	0.0739451
CACHD1	hsa-mir-130a	0.0739432
SMPD1	hsa-mir-4522	0.0739422
DYNLT2	hsa-mir-500a	0.0739411
VPS72	hsa-mir-218-2	0.0739407
FOXN3	hsa-mir-4728	0.0739393
WAC	hsa-mir-92a-2	0.0739381
CALCOCO2	hsa-mir-3176	0.0739369
TSGA10	hsa-mir-125b-1	0.0739362
ZC3H4	hsa-mir-26b	0.0739352
EDN2	hsa-mir-4785	0.0739331
NASP	hsa-mir-330	0.0739295
KCNJ11	hsa-mir-542	0.073925
NR2F1	hsa-mir-937	0.0739234
RPP14	hsa-let-7g	0.0739231
PCNP	hsa-mir-6087	0.0739225
KISS1	hsa-mir-6503	0.0739221
PHYHIPL	hsa-mir-23c	0.0739219
MCAT	hsa-mir-4666a	0.0739215
AP4E1	hsa-mir-1266	0.0739209
STX17	hsa-mir-19b-2	0.0739195
RNF122	hsa-mir-3655	0.0739151
B4GAT1	hsa-mir-30c-2	0.0739145
CDC23	hsa-mir-518e	0.0739145
TRPM6	hsa-mir-4758	0.0739118
DMXL1	hsa-mir-92a-2	0.0739098
DHX15	hsa-mir-4658	0.0739073
SLC1A1	hsa-mir-550a-2	0.0739059
EFNB3	hsa-mir-576	0.0739034
MARVELD1	hsa-mir-185	0.0738998
RHPN2	hsa-mir-4726	0.0738982
KIF15	hsa-mir-320d-1	0.073897
RPL35A	hsa-mir-153-1	0.0738968
PPP1R12C	hsa-mir-99b	0.0738968
NPY5R	hsa-mir-3677	0.0738963
R3HDM4	hsa-mir-598	0.0738947
SLC3A1	hsa-mir-181a-2	0.0738939
CALML5	hsa-mir-4435-1	0.0738938
CMTR2	hsa-mir-328	0.0738926
HAL	hsa-mir-27b	0.0738925
SLC2A6	hsa-mir-4782	0.0738923
CCNY	hsa-mir-4666a	0.0738911
WBP2NL	hsa-mir-592	0.0738884
FARSA	hsa-mir-6805	0.0738872
TSPAN13	hsa-mir-103a-1	0.0738859
FAM83B	hsa-mir-16-2	0.0738816
COX18	hsa-mir-625	0.0738807
SLC49A4	hsa-mir-6820	0.0738791
C9orf43	hsa-mir-186	0.0738762
CD59	hsa-mir-4782	0.073875
ZBTB14	hsa-mir-449a	0.0738739
PHF19	hsa-mir-584	0.0738709
ANTKMT	hsa-mir-6508	0.0738697
HUWE1	hsa-mir-532	0.0738688
PXDNL	hsa-mir-6510	0.0738686
TSHZ1	hsa-mir-3136	0.0738684
GALE	hsa-mir-636	0.0738663
CDNF	hsa-mir-196a-2	0.0738621
SLC22A5	hsa-mir-411	0.0738605
MED28	hsa-mir-181b-2	0.0738594
DLGAP3	hsa-mir-664b	0.0738592
HOXB13	hsa-mir-4714	0.0738571
RPS21	hsa-mir-375	0.0738554
SLAMF7	hsa-mir-6718	0.0738547
WDR86	hsa-mir-3152	0.0738524
SYT14	hsa-mir-6513	0.0738515
PI4K2B	hsa-mir-210	0.0738511
IQCK	hsa-mir-1226	0.0738501
CRTC1	hsa-mir-20a	0.0738495
RRAGD	hsa-mir-642a	0.0738492
HS3ST5	hsa-mir-3610	0.0738491
HTR4	hsa-mir-450a-1	0.0738486
RPL28	hsa-mir-1537	0.0738476
SLC41A1	hsa-mir-105-1	0.073847
PAQR3	hsa-mir-28	0.0738462
RASIP1	hsa-mir-5691	0.0738455
ANAPC11	hsa-mir-4668	0.0738444
VASH1	hsa-mir-937	0.0738429
THOC3	hsa-mir-6728	0.0738406
YOD1	hsa-mir-376a-1	0.0738376
P4HB	hsa-mir-199b	0.0738362
CYBRD1	hsa-mir-376c	0.0738346
RAMP2	hsa-mir-330	0.0738339
ALCAM	hsa-mir-3617	0.0738334
NFIB	hsa-mir-23c	0.0738322
FAM170A	hsa-mir-584	0.0738311
RFX4	hsa-mir-185	0.0738307
STYK1	hsa-mir-4645	0.0738307
PTAR1	hsa-mir-202	0.0738303
HIVEP3	hsa-mir-6741	0.0738297
ANKRD13A	hsa-mir-574	0.0738292
MROH2B	hsa-mir-548j	0.0738289
MYCBP	hsa-mir-939	0.0738286
FAM81A	hsa-mir-6868	0.0738276
ULBP2	hsa-mir-3613	0.0738274
TPCN2	hsa-mir-1296	0.0738271
SLC38A1	hsa-mir-1228	0.0738255
CRABP1	hsa-mir-4733	0.0738222
ADAMTSL1	hsa-mir-223	0.0738221
LIMA1	hsa-mir-758	0.0738219
PTBP2	hsa-mir-3074	0.0738218
SDE2	hsa-mir-616	0.0738217
CNTNAP1	hsa-mir-450a-2	0.0738217
COPS5	hsa-mir-550a-2	0.0738213
DUSP13	hsa-mir-675	0.0738202
C10orf95	hsa-mir-6874	0.0738188
RIIAD1	hsa-mir-212	0.0738185
SLC52A2	hsa-mir-450a-2	0.073818
ATP8B3	hsa-mir-194-1	0.0738175
MACF1	hsa-mir-6741	0.0738165
EIF4EBP3	hsa-mir-4482	0.0738156
MAN2A2	hsa-mir-182	0.0738146
SMAP1	hsa-mir-19b-2	0.0738124
MIDEAS	hsa-mir-3614	0.0738121
SIVA1	hsa-mir-320d-1	0.073811
TMEM26	hsa-mir-556	0.073809
SLC26A5	hsa-mir-6510	0.0738081
TMEM59L	hsa-mir-425	0.0738071
NLGN3	hsa-mir-6820	0.0738069
SEMA6D	hsa-mir-4766	0.0738069
EGFL8	hsa-mir-135b	0.0738051
BRPF3	hsa-mir-6737	0.0738044
SNURF	hsa-mir-4756	0.0738036
SPAG4	hsa-mir-6805	0.0738035
HGSNAT	hsa-mir-4782	0.0738031
TUBA1B	hsa-mir-543	0.0738005
DNAJA1	hsa-mir-4677	0.0737993
GLS2	hsa-mir-151b	0.0737972
NACAD	hsa-mir-193b	0.073797
GPR162	hsa-mir-6510	0.0737943
ZNF552	hsa-mir-7705	0.0737925
SECTM1	hsa-mir-194-2	0.0737891
STRAP	hsa-mir-1301	0.0737888
E2F8	hsa-mir-4699	0.0737873
NEK8	hsa-mir-3922	0.073787
SPRY2	hsa-mir-146b	0.0737867
LYN	hsa-mir-582	0.0737864
PAGR1	hsa-mir-492	0.0737845
FHAD1	hsa-mir-141	0.0737825
TSN	hsa-mir-3127	0.0737795
RNF103-CHMP3	hsa-mir-760	0.0737783
ADCY2	hsa-mir-25	0.0737768
ANKRD66	hsa-mir-141	0.0737764
GGN	hsa-mir-579	0.0737749
CYP2A13	hsa-mir-4442	0.0737747
ASPHD2	hsa-mir-130b	0.0737732
B3GNTL1	hsa-mir-23b	0.0737718
BTN1A1	hsa-mir-450a-1	0.0737709
NXPH4	hsa-mir-337	0.0737704
LGALS12	hsa-mir-6739	0.0737703
NKRF	hsa-mir-1247	0.0737688
MIS12	hsa-mir-324	0.0737678
IFT57	hsa-mir-5690	0.0737678
CCDC105	hsa-mir-6087	0.0737672
TXNL4B	hsa-mir-205	0.073767
RAB3D	hsa-mir-561	0.0737641
SLC26A3	hsa-mir-497	0.0737633
PHYHIPL	hsa-mir-512-1	0.0737613
TGM5	hsa-mir-4802	0.07376
DHX29	hsa-mir-9-1	0.0737589
ZNF493	hsa-mir-34b	0.0737586
ABT1	hsa-mir-6777	0.0737549
PMS2	hsa-mir-339	0.0737534
CFAP100	hsa-mir-3176	0.0737517
VPS26B	hsa-mir-497	0.0737511
CCDC191	hsa-mir-18b	0.0737503
CPNE6	hsa-mir-99b	0.0737498
STT3B	hsa-mir-6718	0.0737495
KRT5	hsa-mir-2115	0.0737484
FRMD7	hsa-mir-23a	0.0737477
ZMPSTE24	hsa-mir-183	0.0737475
SMARCD3	hsa-mir-643	0.0737454
JOSD1	hsa-mir-3653	0.0737451
SLC28A2	hsa-mir-744	0.0737444
BACE2	hsa-mir-133a-1	0.073742
SCGB1D4	hsa-mir-1249	0.0737417
HUNK	hsa-mir-627	0.0737383
LRRC37A	hsa-mir-125b-2	0.0737355
ITGA2B	hsa-mir-3651	0.0737337
ATP6V1B1	hsa-let-7i	0.0737317
UBQLN2	hsa-mir-6865	0.0737308
CYP4F22	hsa-mir-10a	0.0737278
RPL27	hsa-mir-423	0.0737265
PROSER1	hsa-mir-30a	0.0737251
CX3CR1	hsa-mir-5004	0.0737246
DAZAP1	hsa-mir-627	0.0737233
ZNF330	hsa-mir-6718	0.0737229
GDPD3	hsa-mir-101-1	0.0737223
ARIH1	hsa-mir-181a-2	0.0737222
ACTBL2	hsa-mir-107	0.0737215
SNRPB	hsa-mir-7706	0.0737209
OBSCN	hsa-mir-195	0.0737182
KPNA4	hsa-mir-423	0.0737173
ITGB1BP2	hsa-mir-105-1	0.0737167
MTMR4	hsa-mir-5010	0.0737158
PWWP3A	hsa-mir-665	0.073715
ANKMY2	hsa-mir-652	0.0737099
ZNF317	hsa-mir-30e	0.0737084
FMC1	hsa-mir-140	0.0737082
TRAPPC6B	hsa-mir-149	0.073707
DHRS11	hsa-mir-5698	0.0737069
DNAJC17	hsa-mir-19b-1	0.0737065
LYPD5	hsa-mir-3909	0.0737064
COPZ1	hsa-mir-148b	0.0737052
MARCO	hsa-mir-136	0.0737039
ZBTB12	hsa-mir-3150b	0.0736986
RRP1B	hsa-mir-5187	0.0736976
BAALC	hsa-mir-147b	0.0736955
PNRC2	hsa-mir-877	0.0736914
SMIM29	hsa-mir-665	0.0736911
IYD	hsa-mir-224	0.0736884
LCA5L	hsa-mir-636	0.0736878
KLHL25	hsa-mir-186	0.0736862
UBAP1	hsa-mir-5008	0.0736857
GABRB1	hsa-mir-518e	0.0736831
UPB1	hsa-mir-370	0.0736809
CYP20A1	hsa-mir-221	0.0736802
ZMYM4	hsa-mir-107	0.0736793
HLA-DRA	hsa-mir-7-2	0.0736791
PCGF6	hsa-mir-1271	0.0736782
