ensembl_gene_id	miRNA_ID	MI
LRRC18	hsa-mir-632	0.146829
OXT	hsa-let-7i	0.146827
SLC25A5	hsa-mir-6874	0.146824
COIL	hsa-mir-99b	0.146821
PLCB3	hsa-mir-548b	0.14682
TRIM7	hsa-mir-1307	0.14682
FMN1	hsa-mir-550a-2	0.146815
MSL1	hsa-mir-628	0.146815
FBH1	hsa-mir-23b	0.146808
SHMT1	hsa-mir-503	0.146807
SUPT6H	hsa-mir-1266	0.146807
XPNPEP3	hsa-mir-330	0.146803
NRROS	hsa-mir-506	0.146801
BCL2L1	hsa-mir-95	0.146801
CDKL5	hsa-mir-532	0.1468
FATE1	hsa-mir-654	0.146796
ANKZF1	hsa-mir-6806	0.146794
CCDC150	hsa-mir-6806	0.146793
ANTXR1	hsa-mir-4522	0.146792
STAT3	hsa-mir-548q	0.146792
ZFP36L2	hsa-mir-4664	0.146792
SULF1	hsa-mir-6780a	0.146791
CWF19L1	hsa-mir-518b	0.146791
ACAP1	hsa-mir-1-2	0.146788
TMEM141	hsa-mir-548d-1	0.146785
SIGMAR1	hsa-mir-375	0.146783
FGD1	hsa-mir-574	0.146783
TPD52	hsa-mir-4636	0.146783
PSMD5	hsa-mir-3680-2	0.146782
MPHOSPH10	hsa-mir-3667	0.146781
MDM4	hsa-mir-1269a	0.146779
TTC5	hsa-mir-212	0.146779
WDR19	hsa-mir-4666a	0.146778
LRRC46	hsa-mir-4802	0.146778
NUP42	hsa-let-7c	0.146778
CFAP43	hsa-mir-145	0.146776
SLC7A1	hsa-mir-337	0.146775
SLC6A14	hsa-mir-486-1	0.146769
METTL6	hsa-mir-6824	0.146766
CBX6	hsa-let-7f-1	0.146764
SCAND1	hsa-mir-4742	0.146764
PERM1	hsa-mir-3926-2	0.14676
RGS8	hsa-mir-22	0.146757
RPL18A	hsa-mir-363	0.146757
MAP3K20	hsa-mir-636	0.146757
ORAI2	hsa-mir-1-2	0.146754
FXR1	hsa-let-7d	0.146747
TSPAN14	hsa-mir-3680-1	0.146746
LGSN	hsa-mir-551b	0.146744
HOXD3	hsa-mir-215	0.146743
RIPK2	hsa-mir-219a-1	0.14674
HCAR2	hsa-mir-1292	0.146739
SSMEM1	hsa-mir-423	0.146736
COLCA2	hsa-mir-887	0.146734
ADGRG5	hsa-mir-3667	0.146734
ARMC1	hsa-mir-450a-2	0.146729
WDR49	hsa-mir-191	0.146728
AZIN2	hsa-mir-3074	0.146723
PTGER1	hsa-mir-4715	0.14672
VSIG4	hsa-mir-217	0.146718
LDLRAD2	hsa-mir-1914	0.146716
MAB21L4	hsa-mir-363	0.14671
SEL1L3	hsa-mir-125b-2	0.14671
RALGAPB	hsa-mir-4680	0.146709
AGAP3	hsa-mir-4461	0.146709
LUZP4	hsa-mir-195	0.146707
SLX4	hsa-let-7f-1	0.146706
ABCD1	hsa-mir-29b-1	0.146706
COA5	hsa-mir-28	0.146703
SRPK2	hsa-mir-18a	0.146703
TLX2	hsa-mir-744	0.1467
PRICKLE2	hsa-mir-218-2	0.146699
GALNT7	hsa-mir-4482	0.146699
ARHGEF16	hsa-mir-7706	0.146698
TBX21	hsa-mir-30c-2	0.146697
PPM1D	hsa-mir-4746	0.146696
ZC2HC1A	hsa-mir-33a	0.146694
EIF4EBP3	hsa-mir-512-2	0.146693
FIBIN	hsa-mir-767	0.146693
EMC4	hsa-mir-509-1	0.146687
AKR1A1	hsa-mir-449a	0.146686
THBS2	hsa-mir-760	0.146684
PI3	hsa-mir-29b-1	0.146684
PSMD11	hsa-mir-193a	0.146681
LYPLA2	hsa-mir-5092	0.146681
ZMAT3	hsa-mir-1270	0.14668
EPHA4	hsa-mir-326	0.14668
MYO6	hsa-mir-6087	0.146679
APOLD1	hsa-mir-3115	0.146679
MPRIP	hsa-mir-4662a	0.146674
RTN3	hsa-let-7d	0.146672
FAM171A1	hsa-mir-6882	0.14667
GIT2	hsa-mir-3064	0.146665
ANKRD16	hsa-mir-202	0.146664
TNIP1	hsa-mir-324	0.146661
TBCEL	hsa-mir-450b	0.14666
AP2S1	hsa-mir-1180	0.146659
STAMBPL1	hsa-mir-1914	0.146657
PREPL	hsa-mir-1301	0.146656
KLHL38	hsa-mir-548k	0.146653
PLD2	hsa-mir-4442	0.146652
DPYSL2	hsa-mir-195	0.14665
AQP5	hsa-mir-3917	0.146648
SYDE2	hsa-mir-5092	0.146648
PPP2R5E	hsa-mir-1256	0.146645
NPHP4	hsa-mir-656	0.146644
MAFA	hsa-mir-449a	0.14664
PEDS1-UBE2V1	hsa-mir-548d-2	0.146637
ABRAXAS2	hsa-mir-451a	0.146633
MFSD11	hsa-mir-5694	0.146633
PNPLA6	hsa-mir-6802	0.146632
SRSF12	hsa-mir-337	0.146628
MGAT1	hsa-mir-887	0.146627
PADI6	hsa-mir-3680-2	0.146623
STRADA	hsa-mir-4286	0.146621
FGFBP2	hsa-mir-34c	0.146613
MORC4	hsa-mir-331	0.146611
GATC	hsa-mir-296	0.14661
DBP	hsa-mir-212	0.14661
PRPF18	hsa-mir-21	0.146604
TLR2	hsa-mir-217	0.1466
HDDC2	hsa-let-7i	0.1466
FGF16	hsa-mir-4435-1	0.146597
LAMB3	hsa-mir-518e	0.146594
FAM174B	hsa-mir-760	0.146592
TFF3	hsa-mir-34a	0.146592
NNAT	hsa-mir-101-2	0.146592
GIGYF2	hsa-mir-222	0.146587
EOLA1	hsa-mir-299	0.146585
TMEM126A	hsa-mir-5691	0.146585
SERPINB8	hsa-mir-92a-1	0.146585
MFSD5	hsa-mir-576	0.146577
DIPK1B	hsa-mir-548q	0.146575
YTHDC2	hsa-mir-3920	0.146575
MTCH1	hsa-mir-328	0.146572
COA1	hsa-mir-3065	0.146572
VLDLR	hsa-mir-574	0.14657
PSMB1	hsa-mir-376a-1	0.146568
PEF1	hsa-mir-192	0.146566
CDKL2	hsa-mir-574	0.146561
STK38	hsa-mir-708	0.14656
SLC22A18	hsa-mir-499a	0.14656
PRPSAP2	hsa-mir-4728	0.146556
EXD1	hsa-mir-320d-1	0.146554
SMURF1	hsa-mir-1249	0.146549
ZSCAN5C	hsa-mir-4645	0.146547
RPL3L	hsa-mir-598	0.146547
C11orf95	hsa-mir-450a-2	0.146546
PCSK6	hsa-mir-4443	0.146544
PUDP	hsa-mir-143	0.146541
MKRN3	hsa-mir-411	0.146539
MYH9	hsa-mir-1249	0.146539
MAL2	hsa-mir-205	0.146538
LDLRAD1	hsa-mir-376c	0.146537
ACKR1	hsa-mir-652	0.146534
PFKM	hsa-mir-3617	0.146534
RBMX	hsa-mir-4746	0.146533
GLRA3	hsa-mir-632	0.146533
RC3H2	hsa-mir-6513	0.146533
RALBP1	hsa-mir-486-1	0.146531
ZSCAN9	hsa-mir-499a	0.146528
LPP	hsa-mir-2114	0.146526
CD300LG	hsa-mir-1292	0.146524
CATSPERB	hsa-mir-3680-2	0.146523
TRAF6	hsa-mir-7-1	0.146521
SERGEF	hsa-mir-30a	0.146521
NPIPB2	hsa-mir-4791	0.146519
CEACAM19	hsa-mir-6509	0.146519
HOXC10	hsa-mir-6728	0.146516
RPP25L	hsa-mir-628	0.146515
AKAP3	hsa-mir-4766	0.146514
ESPN	hsa-mir-4773-2	0.146512
MT-CO2	hsa-mir-320c-1	0.14651
ACSF3	hsa-mir-641	0.146508
ARMCX2	hsa-mir-574	0.146506
GPAT4	hsa-let-7d	0.146506
CYB5D2	hsa-mir-526b	0.146504
CNGA4	hsa-mir-1256	0.146501
CYBB	hsa-mir-4326	0.1465
CNDP2	hsa-mir-148b	0.146499
GSS	hsa-mir-615	0.146498
PNRC2	hsa-mir-320b-1	0.146495
SERGEF	hsa-let-7i	0.146495
SSR1	hsa-mir-7705	0.146492
RTN4R	hsa-mir-34b	0.14649
TRIM34	hsa-mir-30a	0.146489
SOS2	hsa-mir-6728	0.146489
NAA15	hsa-mir-1976	0.146487
HNRNPR	hsa-mir-126	0.146487
PLAAT3	hsa-mir-362	0.146486
MRI1	hsa-mir-3917	0.146484
PSENEN	hsa-mir-331	0.146482
UNC5C	hsa-mir-4772	0.146481
OSTF1	hsa-mir-3652	0.146478
IL23A	hsa-mir-3620	0.146477
PSMD13	hsa-mir-370	0.146476
APOBR	hsa-mir-181b-2	0.146475
CTH	hsa-mir-1245a	0.146475
TRIM46	hsa-mir-6894	0.146473
DKC1	hsa-mir-6874	0.146472
ARHGEF26	hsa-mir-632	0.146472
CDC42EP1	hsa-mir-450a-1	0.146469
CEP89	hsa-mir-301a	0.146463
SMIM23	hsa-mir-6734	0.146462
DNAJB6	hsa-mir-6882	0.146462
BMP8B	hsa-mir-624	0.146459
MEOX1	hsa-mir-449a	0.146458
ADTRP	hsa-mir-485	0.146451
MON2	hsa-mir-3934	0.14645
MT-CO3	hsa-mir-26b	0.146448
CHIC2	hsa-mir-758	0.146446
TMPRSS13	hsa-mir-363	0.146444
TSPAN13	hsa-mir-6509	0.146439
DHX38	hsa-mir-616	0.146437
H2BC14	hsa-mir-1306	0.146436
ADPRS	hsa-mir-103a-2	0.146436
CBL	hsa-mir-1468	0.146436
SNED1	hsa-mir-98	0.146432
TNNI3	hsa-mir-98	0.146431
MED19	hsa-mir-301b	0.14643
NUMBL	hsa-mir-10a	0.14643
STAT2	hsa-mir-15a	0.146427
UBXN10	hsa-mir-338	0.146426
NRG1	hsa-mir-20b	0.146426
NACC1	hsa-mir-744	0.146424
RAPGEF2	hsa-mir-5008	0.146423
MBTD1	hsa-mir-3150b	0.146423
PYROXD2	hsa-mir-486-1	0.146421
ERVFRD-1	hsa-mir-219b	0.146419
CEP78	hsa-mir-1226	0.146417
PLK4	hsa-mir-5004	0.146417
H2AJ	hsa-mir-500b	0.146416
ZNF664	hsa-mir-182	0.146414
CNGA4	hsa-mir-1287	0.146412
LINC02203	hsa-mir-342	0.146411
KLHL21	hsa-mir-190b	0.146411
PNP	hsa-mir-6802	0.14641
HSPBAP1	hsa-mir-3616	0.1464
STRIP1	hsa-mir-18a	0.1464
EIF5B	hsa-mir-372	0.146398
UNK	hsa-mir-376b	0.146398
CNNM3	hsa-mir-30d	0.146397
SNPH	hsa-mir-4657	0.146396
ADAMTSL4	hsa-mir-483	0.146393
COL18A1	hsa-mir-4661	0.146391
WRN	hsa-mir-379	0.146391
MRPL47	hsa-mir-21	0.146391
TSPAN1	hsa-mir-199a-1	0.146391
PYCARD	hsa-mir-2110	0.146388
SHH	hsa-mir-320b-2	0.146386
THBS1	hsa-mir-23a	0.146386
NR2F1	hsa-mir-632	0.146381
CSRP1	hsa-mir-1270	0.146379
PSD	hsa-mir-148a	0.146379
RXRA	hsa-mir-3928	0.146377
TBL3	hsa-mir-2114	0.146372
SRPK2	hsa-mir-652	0.146372
DIP2C	hsa-mir-454	0.146367
MMP11	hsa-mir-16-2	0.146365
SLC35E4	hsa-mir-552	0.146363
CC2D2A	hsa-mir-6513	0.146362
PTRH2	hsa-mir-4766	0.146361
PATE4	hsa-mir-409	0.14636
CYTH1	hsa-mir-4662a	0.14636
NCMAP	hsa-mir-324	0.146357
PARM1	hsa-mir-19a	0.146355
DDX59	hsa-mir-107	0.146352
AK9	hsa-mir-675	0.14635
MFN2	hsa-mir-3934	0.146349
OR5M11	hsa-mir-152	0.146348
PPP2R5A	hsa-mir-1468	0.146339
MRPS14	hsa-mir-409	0.146338
MTHFD1	hsa-mir-1976	0.146338
FBXL5	hsa-mir-2355	0.146337
AGO4	hsa-mir-29a	0.146336
C20orf144	hsa-mir-148b	0.146335
KDM4C	hsa-mir-940	0.146334
TPRG1L	hsa-mir-2115	0.146328
ZNF623	hsa-mir-182	0.146326
TEKT2	hsa-mir-3617	0.146326
NOM1	hsa-mir-3913-2	0.146325
NARS1	hsa-mir-1306	0.146322
CDC42SE2	hsa-mir-15a	0.146321
MEAF6	hsa-mir-6844	0.14632
ANKS1A	hsa-mir-655	0.14632
NPTN	hsa-mir-4745	0.146319
VTI1A	hsa-mir-484	0.146317
RNASE1	hsa-mir-3652	0.146316
LRRC19	hsa-mir-219b	0.146314
C4orf19	hsa-mir-4470	0.14631
NR1D1	hsa-mir-375	0.146307
HOXC11	hsa-mir-3677	0.146307
NOL11	hsa-mir-6762	0.146304
TNFRSF19	hsa-mir-1271	0.146302
VTN	hsa-mir-1228	0.146299
PCDHA7	hsa-mir-6871	0.146297
B3GNT4	hsa-mir-500a	0.146292
PDZRN4	hsa-mir-3926-2	0.14629
HKDC1	hsa-mir-506	0.14629
ZNF717	hsa-mir-95	0.146288
MEST	hsa-mir-335	0.146288
MAMLD1	hsa-mir-1306	0.146288
HSPBP1	hsa-mir-509-2	0.146284
POPDC3	hsa-mir-497	0.146284
TDO2	hsa-mir-331	0.146283
GPR82	hsa-mir-125a	0.146281
KRBA1	hsa-mir-151a	0.146281
IFI27L2	hsa-mir-152	0.146281
TAF12	hsa-mir-5092	0.146278
GPR68	hsa-mir-181a-1	0.146278
RNF43	hsa-mir-3667	0.146278
ERP29	hsa-mir-5684	0.146278
SEMA4B	hsa-mir-2115	0.146277
IL36RN	hsa-mir-150	0.146273
PRR22	hsa-mir-421	0.146272
ZBTB45	hsa-mir-3173	0.146272
KCNJ11	hsa-mir-142	0.14627
TUSC2	hsa-mir-7-1	0.146269
ATN1	hsa-mir-34c	0.146269
FKBP6	hsa-mir-6834	0.146268
DPP10	hsa-mir-450a-2	0.146267
UCN	hsa-mir-301b	0.146264
PTX3	hsa-mir-3936	0.146261
TMEM98	hsa-mir-600	0.146257
CORO6	hsa-mir-561	0.146256
GPR37	hsa-mir-181b-2	0.146253
CYP2S1	hsa-mir-320c-1	0.146251
ATF7IP2	hsa-mir-142	0.146249
KIAA2013	hsa-mir-27b	0.146244
IL24	hsa-mir-3127	0.146243
PTGES3L-AARSD1	hsa-mir-3617	0.146239
OR2W3	hsa-mir-658	0.146237
CIITA	hsa-mir-193b	0.146237
TPBG	hsa-mir-5004	0.146237
GK	hsa-mir-3939	0.146233
COMMD4	hsa-mir-629	0.146233
LPL	hsa-mir-29b-1	0.146231
NHEJ1	hsa-mir-378c	0.14623
BANK1	hsa-mir-141	0.146227
SRP14	hsa-mir-6802	0.146225
IRS2	hsa-mir-190b	0.146224
EEF2K	hsa-mir-1976	0.146223
TUT1	hsa-mir-10a	0.146219
PI4K2B	hsa-mir-320c-2	0.146218
TLE1	hsa-mir-10a	0.146217
RIBC2	hsa-mir-744	0.146217
LAMB3	hsa-mir-128-2	0.146214
LAMA4	hsa-let-7c	0.146214
IRF2BPL	hsa-mir-552	0.146213
CTAGE9	hsa-mir-4791	0.146208
HCLS1	hsa-mir-3667	0.146207
SH3RF3	hsa-mir-7854	0.146207
GABRA3	hsa-mir-605	0.146206
PCYOX1	hsa-mir-5694	0.146205
SEZ6L2	hsa-mir-34a	0.146201
OR6C6	hsa-mir-7-3	0.146197
RGS11	hsa-mir-509-3	0.146193
NAT2	hsa-mir-6788	0.146191
HORMAD1	hsa-mir-509-2	0.14619
PNPLA4	hsa-mir-103a-2	0.14619
LMF2	hsa-mir-6892	0.146186
SSBP3	hsa-mir-589	0.146185
EMILIN3	hsa-mir-93	0.14618
TLL2	hsa-mir-6087	0.146178
TEX38	hsa-mir-675	0.146175
HPS6	hsa-mir-23b	0.146174
TMEM254	hsa-mir-6894	0.146173
TMEM251	hsa-mir-616	0.14617
HSF2BP	hsa-mir-222	0.146167
ZNF595	hsa-mir-376a-1	0.146165
SKA3	hsa-mir-708	0.146165
RSRP1	hsa-mir-33b	0.146163
PCDHB6	hsa-mir-188	0.14616
FAM111B	hsa-mir-432	0.146159
RETREG3	hsa-mir-545	0.146158
SDR16C5	hsa-mir-125b-1	0.146157
CCDC103	hsa-mir-651	0.146157
C2orf72	hsa-mir-766	0.146156
CCR7	hsa-mir-552	0.146156
ZBTB32	hsa-mir-29a	0.146156
OTUB1	hsa-mir-103a-1	0.146155
CTSK	hsa-mir-29b-1	0.146154
SNAP47	hsa-mir-503	0.146153
UQCC2	hsa-mir-1-1	0.146151
GPR89A	hsa-mir-643	0.146148
EBI3	hsa-mir-5008	0.146148
PLEKHO1	hsa-mir-1180	0.146144
TMEM230	hsa-mir-600	0.14614
MOSMO	hsa-mir-4793	0.146139
MGAT4B	hsa-mir-3928	0.146138
ATP23	hsa-mir-374c	0.146137
ASAH2B	hsa-mir-218-2	0.146136
REST	hsa-mir-181d	0.146131
PREPL	hsa-mir-503	0.146129
FTHL17	hsa-mir-5690	0.146117
CORO2A	hsa-mir-30c-2	0.146116
LDLRAD3	hsa-mir-512-2	0.146115
CRB1	hsa-mir-3198-2	0.146115
CLN8	hsa-mir-6510	0.146108
PHRF1	hsa-mir-449b	0.146107
NTN4	hsa-mir-181c	0.146105
POLR3A	hsa-mir-1468	0.146102
IFI6	hsa-mir-105-1	0.146099
PAPLN	hsa-mir-3176	0.146098
FAN1	hsa-mir-32	0.146093
CLPB	hsa-mir-3917	0.146092
SCOC	hsa-mir-548aw	0.146089
USP33	hsa-mir-5586	0.146086
MND1	hsa-mir-5004	0.146082
CARD8	hsa-mir-4461	0.146081
ATP2A3	hsa-mir-32	0.14608
SLC7A1	hsa-mir-656	0.146078
DHTKD1	hsa-mir-584	0.146076
SOGA1	hsa-mir-218-1	0.146073
OR2C3	hsa-mir-147b	0.146071
TBKBP1	hsa-mir-127	0.146069
NGEF	hsa-mir-1266	0.146062
SLTM	hsa-mir-452	0.146061
N4BP2L1	hsa-mir-627	0.146059
GPD1	hsa-mir-30c-1	0.146056
HIC2	hsa-mir-7705	0.146049
PYCR1	hsa-mir-1256	0.146047
RUFY3	hsa-mir-197	0.146047
LRBA	hsa-mir-1301	0.146046
NANOS1	hsa-mir-1228	0.146045
ZDHHC16	hsa-mir-218-2	0.146045
IRAG1	hsa-mir-2110	0.146044
C17orf75	hsa-mir-193a	0.14604
RINT1	hsa-mir-452	0.146039
PPP6R3	hsa-mir-19b-1	0.146035
PARP12	hsa-mir-320c-1	0.146035
FSCN3	hsa-mir-299	0.146033
PIK3CD	hsa-mir-552	0.146032
NNAT	hsa-mir-101-1	0.146031
MMP7	hsa-mir-512-1	0.14603
OSCP1	hsa-mir-145	0.14603
ZNF709	hsa-mir-495	0.146025
NDST1	hsa-mir-3614	0.146023
NKRF	hsa-mir-4787	0.146019
GSTCD	hsa-mir-576	0.146016
CWC15	hsa-mir-432	0.146014
ZFP30	hsa-mir-3652	0.14601
BRMS1	hsa-mir-3173	0.146006
TRIM8	hsa-mir-7-3	0.146004
ATPAF2	hsa-mir-526b	0.146002
RPL22	hsa-mir-34c	0.146001
CREB3L1	hsa-mir-98	0.145999
LY86	hsa-mir-3150a	0.145999
ANKRA2	hsa-mir-183	0.145997
NME3	hsa-mir-34a	0.145997
KRT28	hsa-let-7c	0.145994
TNK2	hsa-mir-5706	0.145994
SMU1	hsa-mir-21	0.145993
ZNF700	hsa-mir-4786	0.145992
FCGR2A	hsa-mir-487a	0.145991
NCKAP5	hsa-mir-194-1	0.145988
SOCS5	hsa-mir-330	0.145988
CDC5L	hsa-mir-1181	0.145987
TMEM221	hsa-let-7b	0.145985
GNPTG	hsa-mir-1914	0.145983
KLHL36	hsa-mir-616	0.14598
PSME3	hsa-mir-3936	0.145979
CRIM1	hsa-mir-625	0.145977
ADGRE3	hsa-mir-376a-1	0.145976
DHX35	hsa-mir-372	0.145974
ZNF407	hsa-mir-153-2	0.145973
ZNF441	hsa-mir-550a-2	0.145971
DNAJB6	hsa-mir-1256	0.145971
AP1S3	hsa-mir-548o-2	0.145968
PCDHA7	hsa-mir-744	0.145966
CES2	hsa-mir-372	0.145966
PDE3A	hsa-mir-205	0.145963
AOC2	hsa-mir-497	0.145962
SMIM10	hsa-mir-3690-1	0.145961
ZBED2	hsa-mir-320b-1	0.145961
IQCK	hsa-mir-224	0.145956
FAM219B	hsa-mir-3115	0.145955
ARRDC5	hsa-mir-581	0.145951
SLC34A3	hsa-mir-34c	0.145951
ZNF600	hsa-mir-3613	0.14595
MRPS15	hsa-mir-3605	0.14595
JADE1	hsa-mir-548s	0.145949
RPUSD3	hsa-mir-4782	0.145948
ING3	hsa-mir-3178	0.145947
DLGAP1	hsa-mir-224	0.14594
UQCRC2	hsa-mir-153-2	0.14594
UNC5A	hsa-mir-769	0.145939
TEX55	hsa-mir-4657	0.145937
LAMA1	hsa-mir-3140	0.145937
TMEM17	hsa-mir-328	0.145934
ZNF852	hsa-mir-501	0.145931
H2AZ2	hsa-mir-4522	0.14593
NCAPG2	hsa-mir-1269a	0.145929
SYTL2	hsa-mir-6837	0.145929
PRR16	hsa-mir-6777	0.145928
PCDHB13	hsa-mir-96	0.145927
ORAI1	hsa-mir-629	0.145925
TSSC4	hsa-mir-4286	0.14592
ZC3H7A	hsa-mir-204	0.145919
UBE2D4	hsa-mir-1181	0.145916
CXCL16	hsa-mir-2277	0.145915
SYCP2	hsa-mir-4701	0.145908
S100A9	hsa-mir-105-1	0.145907
WDR47	hsa-mir-197	0.145906
FGF12	hsa-mir-937	0.145905
RTL10	hsa-mir-935	0.145904
SRRM3	hsa-mir-199b	0.145903
AHNAK2	hsa-mir-222	0.145896
NAALADL1	hsa-mir-374c	0.145895
OTUD5	hsa-mir-199b	0.145892
KCNA4	hsa-mir-20b	0.145888
RAP1GAP2	hsa-mir-4782	0.145888
YIPF3	hsa-mir-328	0.145887
STRADA	hsa-mir-125b-2	0.145886
C11orf87	hsa-mir-4802	0.145885
KLRB1	hsa-mir-16-2	0.145881
RPL4	hsa-mir-301b	0.145878
RGS19	hsa-mir-5703	0.14587
PLEKHG1	hsa-mir-6882	0.14587
SRCAP	hsa-mir-22	0.145869
ULK4	hsa-mir-411	0.145868
ARHGEF4	hsa-mir-339	0.145867
GPD2	hsa-mir-6854	0.145867
PLD4	hsa-mir-5691	0.145866
C1orf94	hsa-mir-136	0.145866
ASL	hsa-mir-320a	0.145864
COPB2	hsa-mir-548k	0.145862
CRHR2	hsa-mir-30a	0.145859
ANKRD22	hsa-mir-1181	0.145856
HSD17B7	hsa-mir-4640	0.145853
DDX60L	hsa-mir-493	0.145852
TMEM254	hsa-mir-130b	0.145852
ZNF792	hsa-mir-7705	0.145851
UMODL1	hsa-mir-15a	0.145851
NR6A1	hsa-mir-3607	0.145851
NIM1K	hsa-mir-548j	0.145849
DNAJC4	hsa-mir-574	0.145847
CACNA1G	hsa-mir-654	0.145846
EIF4H	hsa-mir-33b	0.145842
ANP32E	hsa-mir-658	0.145837
MRPL55	hsa-mir-503	0.145835
CWF19L1	hsa-mir-9-3	0.145834
LEMD2	hsa-mir-655	0.14583
SVEP1	hsa-mir-27b	0.145826
NXN	hsa-mir-496	0.145825
LIF	hsa-mir-369	0.145824
IRX1	hsa-mir-548o-2	0.145823
GTPBP3	hsa-mir-655	0.14582
ZNF525	hsa-mir-449b	0.145807
SDK1	hsa-mir-493	0.145805
DDX43	hsa-mir-381	0.145804
PDE3B	hsa-mir-204	0.145803
GRM5	hsa-mir-24-2	0.145802
WAPL	hsa-mir-7705	0.145796
TSPAN10	hsa-mir-17	0.145795
RPSA	hsa-mir-5690	0.145792
NPFFR2	hsa-mir-1538	0.145789
TMEM161B	hsa-mir-577	0.145787
TSHR	hsa-mir-135b	0.145786
TRAK1	hsa-mir-3157	0.145771
AKTIP	hsa-mir-340	0.14577
PVRIG	hsa-mir-6820	0.145768
ZNF823	hsa-mir-93	0.145766
ATXN7L3	hsa-mir-548q	0.145765
HNRNPM	hsa-mir-323b	0.145764
SPICE1	hsa-mir-518b	0.145763
AIFM2	hsa-mir-191	0.145763
CLDN7	hsa-mir-1181	0.145762
SGPP1	hsa-mir-3188	0.145762
ARMCX5	hsa-mir-767	0.145762
GUK1	hsa-mir-20b	0.14576
HEATR6	hsa-mir-25	0.145758
CPEB3	hsa-mir-192	0.145757
WFDC9	hsa-let-7c	0.145756
RABL2B	hsa-mir-6892	0.145756
HECW2	hsa-mir-3136	0.145754
DSC3	hsa-mir-7705	0.145754
NOP9	hsa-mir-1306	0.145748
ZNF382	hsa-mir-1976	0.145747
CXCL14	hsa-mir-217	0.145747
STARD6	hsa-mir-4443	0.145746
TGM5	hsa-mir-181d	0.145745
TAF4B	hsa-mir-4419b	0.145744
DGKB	hsa-mir-7110	0.145741
ZKSCAN3	hsa-mir-1284	0.145739
GIPC3	hsa-mir-342	0.145735
NUP155	hsa-mir-125b-2	0.145733
NELFA	hsa-mir-99a	0.145728
ZNF266	hsa-mir-6894	0.145728
RNF148	hsa-mir-942	0.145727
PHKG2	hsa-mir-1269a	0.145726
UNC13B	hsa-mir-378c	0.145723
AP4S1	hsa-mir-345	0.145721
CCDC74A	hsa-mir-107	0.145716
MISP	hsa-mir-3680-1	0.145715
GLI3	hsa-mir-493	0.145714
RSPH10B2	hsa-mir-766	0.145712
OAZ2	hsa-mir-6737	0.145708
KCNIP1	hsa-mir-6513	0.145704
SYT13	hsa-mir-5002	0.145704
POLD4	hsa-mir-5000	0.145702
PFKP	hsa-mir-1914	0.145702
AHCYL1	hsa-mir-99a	0.145699
CLEC3A	hsa-mir-152	0.145699
CYP4F3	hsa-mir-642a	0.145697
CCSER1	hsa-mir-767	0.145697
ANKIB1	hsa-mir-25	0.145697
KLHL7	hsa-mir-2355	0.145696
UBE2O	hsa-mir-320b-1	0.145693
COLQ	hsa-mir-101-1	0.145691
NHLRC4	hsa-mir-147b	0.145686
TMEM184A	hsa-mir-190b	0.145684
CUBN	hsa-mir-874	0.145683
ZNF239	hsa-mir-375	0.145682
DGAT1	hsa-mir-133a-1	0.145682
UBL4A	hsa-mir-579	0.145682
ADGRB1	hsa-mir-330	0.145681
LEP	hsa-mir-330	0.145681
LGALS3BP	hsa-mir-2114	0.145681
FUOM	hsa-mir-133a-2	0.14568
MSL2	hsa-mir-143	0.145674
FAM161B	hsa-mir-574	0.145674
KLHL24	hsa-mir-148a	0.145672
NTF4	hsa-mir-664b	0.145671
CLMP	hsa-mir-153-2	0.145667
TEX2	hsa-mir-30e	0.145661
PKD1	hsa-mir-4746	0.145658
ING2	hsa-mir-323b	0.145656
C12orf71	hsa-mir-3622a	0.145653
TASP1	hsa-mir-4668	0.145653
SNRNP70	hsa-mir-409	0.145652
CFHR5	hsa-mir-379	0.145646
OSGEP	hsa-mir-767	0.145646
C6orf58	hsa-mir-152	0.145644
PRMT8	hsa-mir-320d-1	0.145644
SNX31	hsa-mir-492	0.145641
FFAR1	hsa-mir-181d	0.14564
IL1R2	hsa-mir-4662a	0.145638
SPDYE21	hsa-mir-6820	0.145634
CIAO1	hsa-mir-217	0.145634
TARDBP	hsa-mir-5004	0.145633
ANXA4	hsa-mir-548o	0.145632
NRARP	hsa-mir-4444-1	0.14563
ITPR1	hsa-mir-365b	0.14563
PDZD4	hsa-mir-151a	0.145629
GPR160	hsa-mir-34b	0.145626
MLKL	hsa-mir-203a	0.145626
TCEA3	hsa-mir-598	0.145625
OBSL1	hsa-mir-518e	0.145623
ASPSCR1	hsa-mir-3605	0.145618
NAPRT	hsa-mir-5003	0.145617
FAF2	hsa-mir-4785	0.145616
MT-ATP8	hsa-mir-148a	0.145615
NEURL4	hsa-mir-3940	0.145615
LY6G5C	hsa-mir-339	0.145613
MYORG	hsa-mir-503	0.145609
DNAJC4	hsa-mir-205	0.145607
ARMC3	hsa-mir-106b	0.145602
ANTKMT	hsa-mir-502	0.145598
ATP5F1A	hsa-mir-33b	0.145592
MXRA7	hsa-mir-210	0.14559
BABAM1	hsa-mir-4636	0.145589
MS4A8	hsa-mir-629	0.145585
KCNH7	hsa-mir-7854	0.145584
KL	hsa-mir-1180	0.145583
SMARCC2	hsa-mir-449a	0.14558
ZCCHC17	hsa-let-7b	0.145574
CDC42EP3	hsa-mir-28	0.14557
MRTO4	hsa-mir-5092	0.145569
PCDHB8	hsa-mir-296	0.145568
