ensembl_gene_id	miRNA_ID	MI
PLPP1	hsa-mir-181d	0.0863281
SLC25A38	hsa-mir-328	0.0863261
TSNAXIP1	hsa-mir-5586	0.0863217
GALNT17	hsa-mir-3913-1	0.0863111
MINPP1	hsa-mir-361	0.0863056
CLDN7	hsa-mir-629	0.0863054
ZNF214	hsa-mir-199a-1	0.0863047
INHBC	hsa-mir-15b	0.0863032
CDC42	hsa-mir-503	0.0863007
ICAM1	hsa-mir-3942	0.0862941
AGBL5	hsa-mir-671	0.0862915
CRMP1	hsa-mir-16-2	0.0862886
MMADHC	hsa-mir-128-2	0.086286
SLC35A2	hsa-let-7f-1	0.0862844
M6PR	hsa-mir-6762	0.0862839
TIFAB	hsa-mir-449b	0.0862801
CYRIB	hsa-mir-1180	0.0862796
JAG1	hsa-mir-3074	0.0862776
SLC15A2	hsa-mir-3913-1	0.0862765
COL9A3	hsa-mir-3176	0.0862746
ARL6IP6	hsa-mir-502	0.0862734
SMYD4	hsa-mir-22	0.0862729
WHRN	hsa-mir-4782	0.0862729
HSP90AA1	hsa-mir-4787	0.0862701
SERPINF1	hsa-mir-23a	0.0862642
DMWD	hsa-mir-769	0.0862624
USP14	hsa-let-7a-2	0.0862605
PPIL4	hsa-mir-33b	0.0862529
FMNL3	hsa-mir-150	0.0862524
TMEM123	hsa-mir-455	0.086252
GFUS	hsa-mir-128-1	0.0862487
ACTR3B	hsa-mir-4651	0.086243
ACTL8	hsa-mir-2276	0.0862389
ABCA7	hsa-mir-3690-1	0.0862388
TAF6	hsa-mir-345	0.0862375
FBXO21	hsa-mir-486-2	0.086237
AGFG1	hsa-mir-101-1	0.0862344
ABHD5	hsa-mir-3942	0.086226
ARID2	hsa-mir-4715	0.0862189
TIMP3	hsa-mir-23a	0.0862187
CD248	hsa-mir-151b	0.0862152
ZWILCH	hsa-mir-155	0.0862135
C9orf85	hsa-mir-4724	0.086208
SSBP2	hsa-mir-6854	0.0862066
NCKAP5	hsa-mir-23a	0.0861985
EHMT1	hsa-mir-6738	0.0861891
NCKAP5	hsa-mir-3074	0.0861867
CEP295	hsa-mir-132	0.0861862
GCNT3	hsa-mir-4677	0.0861858
PHYHD1	hsa-mir-191	0.0861855
TPP1	hsa-mir-4785	0.0861846
FBXL8	hsa-mir-493	0.0861818
MTX1	hsa-mir-1271	0.0861817
CEP112	hsa-mir-4784	0.0861808
GSK3B	hsa-mir-548o-2	0.0861778
BRD4	hsa-mir-143	0.0861772
RPL35A	hsa-mir-335	0.0861699
CCDC183	hsa-mir-545	0.0861679
SLC15A2	hsa-mir-194-1	0.0861678
LRRD1	hsa-mir-187	0.0861651
BLOC1S5	hsa-mir-32	0.0861501
UGT2B7	hsa-mir-5699	0.0861496
CMTR1	hsa-mir-671	0.0861472
FAM3B	hsa-mir-642a	0.0861448
PHC2	hsa-mir-19a	0.0861399
HIC2	hsa-mir-3909	0.0861364
TMED6	hsa-mir-193a	0.0861348
MTIF3	hsa-mir-1468	0.0861345
VAMP2	hsa-mir-381	0.0861324
TMEM161A	hsa-mir-320a	0.086132
SMOX	hsa-mir-301a	0.0861315
CYP27C1	hsa-mir-3074	0.0861309
WDR36	hsa-mir-4797	0.0861283
PTK2	hsa-mir-151a	0.0861261
PIM2	hsa-mir-486-2	0.0861251
HEATR3	hsa-mir-30c-2	0.0861239
NECTIN4	hsa-mir-455	0.0861239
MDN1	hsa-mir-337	0.0861216
SMIM7	hsa-mir-29c	0.0861206
UTS2B	hsa-mir-98	0.0861204
INTS6L	hsa-mir-505	0.0861178
HDX	hsa-mir-199b	0.086117
BOLA3	hsa-mir-196b	0.0861165
CAPN5	hsa-mir-584	0.0861165
RAD23A	hsa-mir-466	0.0861144
GPR65	hsa-mir-6798	0.0861143
CCR3	hsa-let-7c	0.0861137
BPGM	hsa-mir-99a	0.0861126
CSMD3	hsa-mir-3655	0.0861122
ACY1	hsa-mir-125b-1	0.0861112
C9orf85	hsa-mir-3610	0.0861086
NPIPA9	hsa-mir-204	0.0861048
WIZ	hsa-mir-3198-2	0.0861033
COL4A6	hsa-mir-148b	0.0861029
ATG5	hsa-mir-4745	0.0861025
DAZAP2	hsa-mir-486-2	0.0860979
TTN	hsa-mir-125b-2	0.086094
ZYG11B	hsa-mir-1248	0.0860918
ZNF711	hsa-mir-10b	0.0860909
COX4I1	hsa-mir-140	0.0860903
HERC2	hsa-mir-98	0.0860859
SLC22A10	hsa-mir-99a	0.0860847
DPRX	hsa-mir-125b-1	0.0860821
GNAL	hsa-mir-5695	0.0860794
SPRYD3	hsa-mir-20b	0.0860777
GLOD4	hsa-mir-423	0.0860734
ABRAXAS1	hsa-mir-576	0.0860694
FBXO16	hsa-mir-6837	0.0860657
TAF5	hsa-mir-659	0.0860614
ATP1A4	hsa-mir-4461	0.0860587
C2CD3	hsa-mir-584	0.0860492
ARIH2	hsa-mir-191	0.0860482
IFT27	hsa-mir-199a-2	0.0860477
TRIR	hsa-mir-605	0.086039
WIPF2	hsa-mir-1254-2	0.0860386
PCDHGA4	hsa-mir-4782	0.0860311
TTC3	hsa-mir-210	0.0860289
H2AC21	hsa-mir-130b	0.0860243
PSMD14	hsa-mir-320d-1	0.0860094
RPS6KA6	hsa-mir-22	0.086004
CHKB-CPT1B	hsa-mir-432	0.0860039
GPSM1	hsa-mir-1254-1	0.0860033
CTLA4	hsa-mir-150	0.0860031
COX17	hsa-mir-543	0.0860014
GLIPR1L2	hsa-mir-3622a	0.0860013
PARN	hsa-mir-500a	0.086001
MT1F	hsa-mir-4482	0.0860001
CLPP	hsa-mir-492	0.0859921
WDR20	hsa-mir-6877	0.0859865
RABEP2	hsa-mir-362	0.0859815
PRPF8	hsa-mir-937	0.085974
GJD4	hsa-mir-320a	0.0859706
SLC15A2	hsa-mir-181b-2	0.0859619
EIF4ENIF1	hsa-mir-3622a	0.0859596
ARMC8	hsa-mir-4724	0.085955
SIT1	hsa-mir-150	0.0859537
BEND7	hsa-mir-4793	0.0859489
CYP27C1	hsa-let-7c	0.0859486
SOGA3	hsa-mir-495	0.0859485
BEX2	hsa-mir-4662a	0.0859482
NELFB	hsa-mir-26a-2	0.0859478
COG3	hsa-mir-4782	0.0859387
IFT27	hsa-mir-199b	0.0859364
OR5AU1	hsa-mir-6833	0.0859362
SLC66A2	hsa-mir-676	0.0859351
CPOX	hsa-mir-5091	0.0859317
SLC8A2	hsa-mir-455	0.0859289
MYD88	hsa-mir-26b	0.0859278
UQCC3	hsa-mir-492	0.0859246
KLLN	hsa-mir-643	0.0859164
MYH11	hsa-mir-34a	0.0859134
STX6	hsa-mir-466	0.085905
SMG5	hsa-mir-151a	0.0859036
ATAD2	hsa-mir-5691	0.0859026
SMPD3	hsa-let-7c	0.0859015
CACNA1G	hsa-mir-1248	0.0858992
CACNA2D1	hsa-mir-28	0.0858864
GIT1	hsa-mir-423	0.0858658
GPR156	hsa-mir-2276	0.0858647
GLRX5	hsa-mir-217	0.0858525
HPS5	hsa-mir-664b	0.0858522
NUFIP2	hsa-mir-5091	0.0858479
TTL	hsa-mir-6826	0.0858478
RHOQ	hsa-mir-4638	0.0858473
NGF	hsa-mir-5092	0.0858442
DNTTIP2	hsa-mir-197	0.0858408
ZNF16	hsa-mir-3117	0.0858369
C10orf82	hsa-mir-6758	0.0858369
PLEKHS1	hsa-mir-92a-1	0.0858355
BRCA2	hsa-mir-579	0.0858351
HAUS2	hsa-mir-548f-1	0.0858326
THAP11	hsa-mir-328	0.0858289
SLC2A13	hsa-mir-29c	0.0858226
CCDC177	hsa-mir-1269a	0.0858205
STK40	hsa-mir-30c-1	0.0858153
CPB1	hsa-mir-1277	0.0858149
TNF	hsa-mir-561	0.0858019
ZNF611	hsa-mir-628	0.0858005
LCE5A	hsa-mir-3653	0.0857942
RORB	hsa-mir-1254-1	0.0857937
DCUN1D1	hsa-mir-28	0.0857933
SYNJ2	hsa-mir-3928	0.0857912
OR5P2	hsa-mir-200c	0.0857896
PPWD1	hsa-mir-7110	0.0857894
RBM4B	hsa-mir-15b	0.0857877
HSPB6	hsa-mir-5582	0.0857825
CLIC1	hsa-mir-1226	0.0857817
ATP2B1	hsa-mir-136	0.0857753
PARP3	hsa-mir-4651	0.0857734
ARMCX2	hsa-mir-589	0.0857641
ALOX5	hsa-mir-2355	0.0857632
AMPD3	hsa-mir-760	0.0857605
GSTA1	hsa-mir-6805	0.0857589
NECTIN4	hsa-mir-3194	0.0857522
BEST3	hsa-mir-149	0.0857519
CASP1	hsa-mir-181a-1	0.0857478
DPP4	hsa-mir-3920	0.0857393
SSBP1	hsa-mir-4797	0.085736
TRAF3IP2	hsa-mir-181d	0.0857341
ANKRD54	hsa-mir-532	0.0857228
ZMYM6	hsa-mir-518b	0.0857205
GRM8	hsa-mir-592	0.0857138
C20orf173	hsa-mir-362	0.0857046
ADGRG3	hsa-mir-6508	0.0857037
ACTRT3	hsa-mir-26a-2	0.0857019
PCDHA4	hsa-mir-4782	0.0857011
RFXAP	hsa-mir-200a	0.0856973
SPIN3	hsa-mir-4756	0.0856942
GUK1	hsa-mir-150	0.0856922
LRRN3	hsa-mir-4657	0.0856794
POLR3E	hsa-mir-378a	0.0856794
C9orf153	hsa-mir-144	0.0856785
CRABP2	hsa-mir-30a	0.0856752
TLE6	hsa-mir-374b	0.0856739
ANAPC5	hsa-mir-181a-1	0.0856738
NDRG1	hsa-mir-2115	0.0856701
DNHD1	hsa-mir-548s	0.0856669
AKAP14	hsa-mir-548d-1	0.0856647
GINM1	hsa-mir-133a-2	0.0856636
PNOC	hsa-mir-148a	0.0856571
COL27A1	hsa-mir-18a	0.085656
METTL25	hsa-let-7f-1	0.0856515
PAWR	hsa-mir-3653	0.0856368
GLOD4	hsa-mir-6826	0.0856348
PTPRR	hsa-mir-202	0.0856313
FOLR2	hsa-mir-636	0.085621
SNAPC4	hsa-mir-3152	0.0856195
LRRC4	hsa-mir-548f-1	0.0856167
CENPB	hsa-mir-103a-2	0.0856164
STXBP6	hsa-mir-641	0.0856149
BRK1	hsa-mir-4755	0.0856148
MICU3	hsa-mir-27b	0.0856132
FGB	hsa-mir-16-1	0.0856103
LRP12	hsa-mir-191	0.0856099
PCTP	hsa-mir-675	0.0856099
RUSC2	hsa-mir-3150a	0.0856093
EDIL3	hsa-mir-133b	0.0856085
FAM47E	hsa-mir-10a	0.0856043
FBXO3	hsa-mir-664a	0.0856031
NBEAL1	hsa-mir-6865	0.0855952
IL12A	hsa-mir-4741	0.0855951
TXNDC17	hsa-mir-423	0.0855925
SCGN	hsa-mir-512-1	0.0855864
FOXP3	hsa-mir-99a	0.0855815
BARX2	hsa-mir-3115	0.0855754
SMCO2	hsa-mir-616	0.0855725
PPIL2	hsa-mir-130b	0.0855715
BCL2L13	hsa-mir-889	0.0855674
PTPN3	hsa-mir-186	0.0855666
KMT2E	hsa-mir-1254-2	0.0855638
KLRC3	hsa-mir-1237	0.085563
EFEMP2	hsa-mir-149	0.0855616
ISM1	hsa-mir-3126	0.0855586
KMT5C	hsa-mir-4701	0.0855526
RNASEK	hsa-mir-6826	0.0855509
PNPLA1	hsa-mir-6514	0.0855509
SAR1B	hsa-mir-330	0.0855503
RABGAP1L	hsa-mir-6516	0.0855465
NUP93	hsa-mir-1270	0.0855465
MAGEA2B	hsa-mir-3613	0.0855451
TIGD1	hsa-mir-19b-2	0.0855378
KIF26B	hsa-mir-132	0.0855372
LRRC49	hsa-mir-5695	0.0855349
CDKN2AIP	hsa-mir-7706	0.0855319
CTSZ	hsa-mir-22	0.0855216
ZNF511	hsa-mir-3605	0.0855206
ARRDC5	hsa-mir-665	0.085516
PLEKHF1	hsa-mir-221	0.0855133
CLYBL	hsa-mir-143	0.0855079
HOXA1	hsa-mir-196b	0.0855072
SLC7A2	hsa-mir-3934	0.0855051
RAB11B	hsa-mir-4733	0.085503
KRBA2	hsa-mir-146a	0.0855012
INTS4	hsa-mir-4756	0.0854961
RCC1	hsa-mir-342	0.0854934
DCAF13	hsa-mir-500a	0.0854914
RTN3	hsa-mir-199a-2	0.0854817
FCRLA	hsa-let-7a-2	0.0854809
RNF11	hsa-mir-30c-1	0.0854784
ADAMTS15	hsa-mir-362	0.0854672
PRKAG1	hsa-mir-4715	0.085466
ANKLE1	hsa-mir-3127	0.0854601
PKD1L1	hsa-mir-497	0.0854592
NUTM2D	hsa-mir-3936	0.0854591
CUEDC2	hsa-mir-3651	0.0854577
ZNF800	hsa-mir-134	0.0854575
DEF6	hsa-mir-548d-2	0.0854551
BCL7B	hsa-mir-590	0.0854544
MTTP	hsa-mir-576	0.0854524
ZMYND15	hsa-mir-629	0.0854523
HEXB	hsa-mir-214	0.0854453
MAP1A	hsa-mir-199a-2	0.0854409
TRPM7	hsa-mir-6762	0.0854367
IP6K2	hsa-mir-191	0.0854334
RTN3	hsa-mir-199b	0.0854317
ATP2C2	hsa-mir-671	0.0854306
CAPS	hsa-mir-1229	0.0854305
ACTG1	hsa-mir-6087	0.08543
DLG1	hsa-mir-29b-2	0.0854299
PABIR1	hsa-mir-30b	0.0854276
HSD17B13	hsa-mir-4419b	0.0854266
CTC1	hsa-mir-29c	0.0854262
EBF3	hsa-mir-3170	0.085419
BCS1L	hsa-mir-4701	0.0854163
ZFP14	hsa-mir-590	0.0854158
JMY	hsa-mir-4701	0.0854136
ADAL	hsa-mir-199a-2	0.0854126
LGALS9C	hsa-mir-192	0.0854109
USP40	hsa-mir-532	0.0854093
TDO2	hsa-mir-629	0.0854079
MARK2	hsa-mir-4746	0.0854076
RIOX1	hsa-mir-149	0.0854052
FRS2	hsa-mir-378a	0.0854052
MRGPRF	hsa-mir-28	0.0854036
CCL5	hsa-mir-592	0.0854031
RNF166	hsa-mir-142	0.0854018
PRTN3	hsa-mir-23b	0.0853971
MED30	hsa-mir-4793	0.0853926
SWI5	hsa-mir-939	0.0853822
SOCS7	hsa-mir-20b	0.0853749
PSMG4	hsa-mir-34b	0.0853657
FASLG	hsa-mir-4461	0.0853628
TUBB8	hsa-mir-320a	0.0853621
LRRC39	hsa-mir-186	0.0853506
ZNF432	hsa-mir-509-1	0.0853489
LMNB2	hsa-let-7a-3	0.0853426
COL5A3	hsa-mir-217	0.085342
AATK	hsa-mir-194-2	0.0853388
GNAS	hsa-mir-376b	0.0853371
KIAA0100	hsa-mir-512-2	0.0853357
UGT1A7	hsa-mir-30c-2	0.0853333
GALNT7	hsa-mir-4657	0.0853333
SRARP	hsa-mir-142	0.0853328
PDE3A	hsa-mir-1976	0.085327
LAPTM5	hsa-mir-145	0.0853211
SMCO2	hsa-mir-598	0.0853197
ALDH1A1	hsa-mir-378c	0.0853178
FAM209A	hsa-mir-381	0.0853176
SMC3	hsa-mir-128-1	0.0853165
NALCN	hsa-mir-1915	0.0853135
DARS2	hsa-mir-219b	0.0853102
TOPORS	hsa-mir-31	0.0853062
PLAUR	hsa-mir-1914	0.0853041
NBPF11	hsa-mir-423	0.0852989
SMIM20	hsa-mir-574	0.0852959
IGBP1P2	hsa-mir-4723	0.0852934
HSPB9	hsa-mir-5010	0.0852785
UHRF1BP1	hsa-mir-33a	0.085275
RASA3	hsa-mir-3152	0.0852717
SLC12A2	hsa-mir-5002	0.0852657
SYNM	hsa-mir-150	0.0852645
YIF1A	hsa-mir-326	0.0852593
CASKIN1	hsa-mir-6516	0.0852568
TRO	hsa-mir-4662a	0.085255
PLK5	hsa-mir-3920	0.0852518
ALPL	hsa-mir-600	0.0852515
CNOT6	hsa-mir-340	0.0852513
PGAP1	hsa-mir-199a-1	0.0852473
SRGAP3	hsa-mir-3200	0.0852469
DYNC1I2	hsa-mir-655	0.0852461
PIM2	hsa-mir-219a-1	0.0852459
KRT79	hsa-mir-605	0.085245
RUSC2	hsa-mir-152	0.0852448
CAMP	hsa-mir-3074	0.0852435
CCT6A	hsa-mir-4680	0.0852412
ABCA8	hsa-mir-5706	0.0852378
LAMTOR5	hsa-mir-361	0.0852368
MBD2	hsa-mir-340	0.0852337
HIBADH	hsa-mir-1254-2	0.0852286
SPTY2D1OS	hsa-mir-4525	0.0852253
THOC3	hsa-mir-3622b	0.0852227
CYP1A1	hsa-mir-199b	0.0852186
TMEM151A	hsa-mir-574	0.0852183
WDR55	hsa-mir-18b	0.0852164
GJA3	hsa-mir-424	0.0852144
SEMA4B	hsa-mir-362	0.085209
GLT8D2	hsa-mir-505	0.0852028
TMEM86A	hsa-mir-1976	0.0851981
CCNA2	hsa-mir-23a	0.0851959
NPC2	hsa-mir-6874	0.0851943
GATA3	hsa-mir-891a	0.0851928
SUOX	hsa-mir-151b	0.085192
CDKL3	hsa-mir-200a	0.0851903
ANKRD36B	hsa-mir-590	0.0851887
TBC1D25	hsa-mir-532	0.0851871
UBR4	hsa-mir-23c	0.0851841
TRERF1	hsa-mir-183	0.0851754
EEF1A1	hsa-mir-369	0.0851737
ST14	hsa-mir-3928	0.0851645
KLF7	hsa-mir-3064	0.0851628
SRSF1	hsa-mir-492	0.0851611
MYC	hsa-mir-582	0.085161
POTEF	hsa-mir-146a	0.0851606
NFKBIE	hsa-mir-6758	0.0851599
FAM13A	hsa-mir-4714	0.0851594
POMK	hsa-mir-331	0.0851507
ABCC11	hsa-mir-30c-1	0.0851483
DKC1	hsa-mir-548o	0.0851458
PCDHGA11	hsa-mir-590	0.085144
RBM4B	hsa-mir-204	0.085143
SP110	hsa-mir-466	0.0851404
ZNF665	hsa-mir-4442	0.0851387
APEX2	hsa-mir-532	0.0851387
TRPC5	hsa-mir-29b-2	0.0851378
OTULINL	hsa-mir-224	0.0851339
USHBP1	hsa-mir-126	0.0851308
STS	hsa-mir-26b	0.0851274
COPS6	hsa-mir-93	0.0851264
CSNK2A1	hsa-mir-151a	0.0851232
SYNJ1	hsa-mir-296	0.0851118
CYP24A1	hsa-mir-3913-1	0.0851108
SOX6	hsa-mir-140	0.0851079
ZC3H12D	hsa-mir-146a	0.0851069
MYNN	hsa-mir-551b	0.0851034
PDIK1L	hsa-mir-502	0.0850963
NMNAT1	hsa-mir-3115	0.0850927
BNIP2	hsa-mir-4724	0.0850889
EIF4A1	hsa-mir-187	0.0850874
MIXL1	hsa-mir-29c	0.0850863
SYT7	hsa-mir-6868	0.0850821
KBTBD6	hsa-mir-3920	0.0850809
TCEAL7	hsa-mir-3170	0.0850804
PAQR6	hsa-mir-4636	0.0850793
ZNF875	hsa-mir-1270	0.085078
CITED1	hsa-mir-1284	0.0850772
PPP1R13L	hsa-mir-769	0.0850761
PELP1	hsa-mir-22	0.0850749
MPV17L2	hsa-mir-3198-2	0.0850726
MPC1L	hsa-mir-550a-1	0.0850653
POC1B-GALNT4	hsa-mir-369	0.0850612
SPTBN2	hsa-mir-330	0.0850553
NPL	hsa-mir-425	0.0850452
ANKRD30B	hsa-mir-4714	0.0850441
GPRIN2	hsa-mir-3677	0.0850438
ZFHX4	hsa-mir-1284	0.0850416
HABP2	hsa-mir-5690	0.0850371
UPF3B	hsa-mir-361	0.0850326
SEZ6L2	hsa-mir-320b-1	0.0850319
ZNF121	hsa-mir-627	0.0850317
TMEM244	hsa-mir-6824	0.0850308
TRPM8	hsa-mir-92b	0.085025
ZNF497	hsa-mir-505	0.0850173
CCP110	hsa-mir-4470	0.0850081
UTP20	hsa-mir-452	0.0850073
IMP4	hsa-mir-128-1	0.0850065
TRIP13	hsa-mir-26a-1	0.0850031
CPT1A	hsa-mir-92a-2	0.0850028
MIB2	hsa-mir-200b	0.0850005
KLHL4	hsa-mir-5091	0.0849988
ATG14	hsa-mir-4444-1	0.0849971
RNF157	hsa-mir-16-2	0.0849964
BVES	hsa-mir-6514	0.084994
CHMP1A	hsa-mir-328	0.0849913
C5	hsa-mir-16-1	0.0849897
FOXK2	hsa-mir-1915	0.0849879
NEK6	hsa-mir-624	0.0849867
SLC19A2	hsa-mir-3942	0.0849859
AFM	hsa-mir-27a	0.0849845
C4A	hsa-mir-6824	0.0849804
DPEP2	hsa-mir-676	0.0849764
TRDN	hsa-mir-6854	0.0849748
CCNF	hsa-mir-377	0.0849717
PANK1	hsa-mir-548aw	0.0849713
SOCS3	hsa-mir-1976	0.0849667
CMTM1	hsa-mir-339	0.0849665
CNN1	hsa-mir-330	0.0849663
INHA	hsa-mir-5091	0.0849663
HSD17B8	hsa-mir-5706	0.0849642
N4BP1	hsa-mir-486-1	0.0849634
ITLN2	hsa-mir-6087	0.0849622
GP2	hsa-mir-1307	0.084957
CNOT11	hsa-mir-5684	0.0849507
GAREM2	hsa-mir-6824	0.0849485
KCNK6	hsa-mir-146a	0.0849442
RAB42	hsa-mir-95	0.0849415
RNF126	hsa-mir-629	0.0849361
COLEC12	hsa-mir-3173	0.084936
IFI16	hsa-mir-181a-2	0.0849346
RNF212B	hsa-mir-92a-2	0.0849338
CDH1	hsa-mir-151b	0.0849329
RCCD1	hsa-mir-6798	0.0849322
SSBP1	hsa-mir-4666a	0.0849306
OR7C1	hsa-mir-500a	0.0849278
ATP6V0A1	hsa-mir-331	0.0849245
ZNF432	hsa-let-7e	0.0849191
HMX2	hsa-mir-1915	0.0849176
ANKRD33	hsa-mir-4785	0.084912
HOXA2	hsa-mir-196b	0.0849107
RAD1	hsa-mir-187	0.0849092
GPATCH2L	hsa-mir-150	0.0849064
UBXN7	hsa-mir-570	0.0849061
SAMD3	hsa-mir-372	0.0848928
NDUFB2	hsa-mir-183	0.0848911
SALL3	hsa-mir-147b	0.0848896
DAZAP2	hsa-mir-431	0.0848895
LRRC6	hsa-mir-26a-1	0.0848854
LRP8	hsa-mir-550a-3	0.0848849
MSC	hsa-mir-214	0.0848819
B3GALT4	hsa-mir-1292	0.0848808
ADAL	hsa-mir-99a	0.0848782
ZNF713	hsa-mir-363	0.0848761
C2CD3	hsa-mir-1256	0.0848753
HFM1	hsa-mir-600	0.0848698
GLYCTK	hsa-mir-1288	0.0848644
GPRIN3	hsa-mir-1237	0.0848614
SYT8	hsa-mir-374a	0.0848577
ERN1	hsa-mir-199a-2	0.084849
HSPA5	hsa-mir-4766	0.0848478
ARHGAP35	hsa-mir-5698	0.084846
METTL1	hsa-mir-153-2	0.0848455
EPC2	hsa-mir-500b	0.0848452
MLLT1	hsa-mir-20a	0.0848401
CALHM6	hsa-mir-4482	0.08484
ZIC3	hsa-mir-664a	0.0848377
FAM149A	hsa-mir-222	0.0848375
OR14K1	hsa-mir-338	0.0848354
PLEKHB2	hsa-mir-92b	0.0848287
C2	hsa-mir-4680	0.0848258
TPM4	hsa-mir-942	0.0848231
HS3ST5	hsa-mir-1180	0.0848228
PHF6	hsa-mir-4726	0.084815
EMC4	hsa-mir-548au	0.0848131
CCR2	hsa-mir-155	0.0848111
JPH4	hsa-mir-143	0.0848052
REEP6	hsa-mir-23b	0.0848021
EMC8	hsa-mir-3191	0.0847874
CTNND2	hsa-mir-2276	0.0847731
GMPR	hsa-mir-329-2	0.0847725
MAPK1	hsa-mir-3152	0.0847725
TMEM176A	hsa-mir-34c	0.0847718
C1orf53	hsa-mir-135b	0.0847687
RGS9BP	hsa-mir-23c	0.0847628
STEAP4	hsa-mir-18a	0.0847621
PRG2	hsa-mir-6842	0.0847613
TAF6	hsa-let-7i	0.0847586
CETN1	hsa-mir-342	0.0847575
LIN7B	hsa-mir-600	0.084757
KRT23	hsa-mir-23a	0.0847529
ACLY	hsa-mir-5586	0.0847512
RS1	hsa-mir-105-1	0.0847489
AGER	hsa-mir-548o-2	0.0847484
NPIPB13	hsa-mir-15b	0.0847428
MAOB	hsa-mir-3926-1	0.0847426
SERINC5	hsa-mir-570	0.0847378
DMAP1	hsa-mir-632	0.0847354
RNF169	hsa-mir-3074	0.0847349
COQ5	hsa-mir-16-1	0.0847347
BBS9	hsa-mir-4782	0.0847334
SIL1	hsa-mir-3928	0.0847318
WFDC10A	hsa-mir-9-1	0.0847307
TMEM150A	hsa-mir-548d-1	0.0847258
TNIK	hsa-mir-142	0.0847231
MAP3K7CL	hsa-mir-6798	0.0847211
FLYWCH1	hsa-mir-381	0.0847201
UHRF1	hsa-mir-548d-1	0.0847173
KRTCAP3	hsa-mir-196b	0.084717
BCS1L	hsa-mir-2355	0.0847166
C12orf57	hsa-mir-320a	0.0847147
CASKIN1	hsa-mir-1247	0.0847142
PPARGC1B	hsa-mir-378a	0.0847141
SH3BP5	hsa-mir-181a-2	0.0847114
TNFAIP1	hsa-mir-423	0.0847081
PRRX1	hsa-mir-548o-2	0.0847015
LMNB2	hsa-let-7a-1	0.0846992
RNF151	hsa-mir-3152	0.0846962
SLC25A13	hsa-mir-93	0.0846962
IQSEC1	hsa-mir-3615	0.0846958
ZNF836	hsa-mir-99b	0.0846893
LRRC20	hsa-mir-629	0.0846891
DNAAF3	hsa-mir-3198-2	0.0846874
ERC1	hsa-mir-200c	0.084686
LRP2BP	hsa-mir-200c	0.084684
MAP1S	hsa-mir-4758	0.0846837
PCNT	hsa-mir-1266	0.0846832
TAF12	hsa-mir-6762	0.0846832
PPIF	hsa-mir-301b	0.084683
CD58	hsa-mir-664b	0.084682
CBX3	hsa-mir-339	0.0846817
NLGN1	hsa-mir-222	0.0846809
EPOP	hsa-mir-139	0.0846801
ZKSCAN7	hsa-mir-3614	0.0846774
MED11	hsa-mir-6510	0.084677
WDR76	hsa-mir-3136	0.0846595
GPX8	hsa-mir-196a-2	0.0846579
B4GALNT3	hsa-mir-4435-1	0.0846567
TAX1BP3	hsa-mir-339	0.0846562
DDX17	hsa-mir-127	0.0846551
HDC	hsa-mir-3173	0.0846524
CLCC1	hsa-mir-197	0.0846503
GTF2A1L	hsa-mir-3117	0.0846497
WDR20	hsa-mir-105-1	0.084646
SH3BGR	hsa-mir-584	0.0846457
MMP3	hsa-mir-425	0.0846432
CHMP4C	hsa-mir-512-1	0.0846422
HLA-C	hsa-mir-323a	0.0846397
PREX2	hsa-mir-338	0.0846327
ZNF624	hsa-mir-187	0.0846318
SERTM2	hsa-mir-155	0.0846284
CACNA1A	hsa-mir-23a	0.0846214
DMAC2	hsa-mir-584	0.0846206
ZC2HC1A	hsa-mir-16-1	0.0846184
CCDC43	hsa-mir-3939	0.0846155
CRYL1	hsa-mir-301b	0.0846053
PELO	hsa-let-7c	0.0846018
TANC2	hsa-mir-338	0.0846008
LGR4	hsa-mir-641	0.0845982
ZNF654	hsa-mir-16-2	0.0845953
DNAH8	hsa-mir-542	0.0845951
GABRA4	hsa-mir-3198-2	0.0845902
COL15A1	hsa-mir-1247	0.0845865
BRCA2	hsa-mir-191	0.0845848
C9orf40	hsa-mir-580	0.0845845
SPAG6	hsa-mir-3942	0.0845825
GPR78	hsa-mir-3613	0.0845794
MEIS3	hsa-mir-5698	0.0845773
THBS3	hsa-mir-219b	0.0845743
TAS2R46	hsa-mir-18b	0.0845735
MSTN	hsa-mir-195	0.0845716
RIIAD1	hsa-mir-222	0.0845684
UNKL	hsa-mir-10a	0.0845632
GNL3	hsa-mir-526b	0.0845617
CENPL	hsa-mir-5691	0.08456
JCHAIN	hsa-mir-148a	0.0845563
ZBTB7A	hsa-mir-107	0.0845549
XPC	hsa-mir-6805	0.0845522
GPR139	hsa-mir-1307	0.0845481
HROB	hsa-mir-19b-1	0.0845468
DCDC1	hsa-mir-1307	0.0845458
TCF21	hsa-mir-5091	0.0845445
LMNB2	hsa-let-7a-2	0.084543
TMEM168	hsa-mir-25	0.0845306
C5orf51	hsa-mir-502	0.0845277
FJX1	hsa-mir-99b	0.0845276
CXorf58	hsa-mir-449b	0.0845267
SPOP	hsa-mir-500a	0.0845222
EPB41L3	hsa-mir-28	0.084521
MINPP1	hsa-mir-548d-2	0.0845208
LIPE	hsa-let-7a-2	0.0845205
CGAS	hsa-mir-424	0.0845189
FDX2	hsa-mir-4482	0.0845179
DAP	hsa-mir-194-1	0.0845176
METTL9	hsa-mir-532	0.084516
