ensembl_gene_id	miRNA_ID	MI
RPP25	hsa-mir-330	0.0403514
KPNA1	hsa-mir-193b	0.0403513
TOP2B	hsa-mir-191	0.0403513
EIF2S3	hsa-mir-190b	0.0403502
TMEM52B	hsa-mir-642a	0.0403478
SNX4	hsa-mir-6734	0.0403477
CCPG1	hsa-mir-589	0.0403462
MON1A	hsa-mir-191	0.040346
VDAC2	hsa-mir-382	0.0403453
TNNT1	hsa-mir-4435-1	0.0403439
HMBOX1	hsa-mir-3198-2	0.0403435
TCP11L2	hsa-mir-4665	0.0403423
HOXA11	hsa-mir-196b	0.0403388
H1-3	hsa-mir-100	0.0403384
WDR77	hsa-mir-6506	0.0403379
TBC1D1	hsa-mir-491	0.0403377
TPR	hsa-mir-33b	0.0403369
PCGF2	hsa-mir-92a-2	0.0403368
MYBL2	hsa-mir-4793	0.0403363
ZNF800	hsa-mir-671	0.0403363
ADSS1	hsa-mir-659	0.0403362
ETV4	hsa-mir-22	0.0403349
SCAND1	hsa-mir-4793	0.0403337
NEK9	hsa-mir-3678	0.040331
DHPS	hsa-mir-454	0.0403299
BCAP29	hsa-mir-5000	0.0403291
CACNA2D2	hsa-mir-125a	0.0403288
DIO3	hsa-mir-1247	0.0403286
ELMOD2	hsa-mir-181c	0.0403277
ZNF227	hsa-mir-3176	0.0403253
GNA13	hsa-mir-4658	0.0403245
ADORA2A	hsa-mir-4523	0.0403238
LRRC70	hsa-mir-576	0.0403237
ZNF415	hsa-mir-3920	0.0403235
ZNF266	hsa-mir-6837	0.0403229
EFCAB5	hsa-mir-4665	0.0403221
ZBTB4	hsa-mir-22	0.0403187
TMEM181	hsa-mir-328	0.040316
TNFRSF13C	hsa-mir-338	0.0403121
JADE3	hsa-mir-494	0.040312
GLYATL2	hsa-mir-342	0.0403116
SECISBP2	hsa-mir-484	0.0403113
EIF4G2	hsa-mir-5582	0.0403113
CFHR5	hsa-mir-135b	0.0403099
SUSD5	hsa-mir-874	0.0403098
SLITRK4	hsa-mir-1291	0.040309
SNX29	hsa-mir-330	0.0403081
ABCA13	hsa-mir-3667	0.040308
GUCA2A	hsa-mir-3178	0.0403079
C17orf80	hsa-mir-382	0.0403049
SLC24A1	hsa-mir-4773-2	0.0403047
TVP23B	hsa-mir-33b	0.0403013
GABPB1	hsa-mir-6741	0.0402979
GASK1B	hsa-mir-632	0.0402936
BICDL2	hsa-mir-28	0.0402934
RALA	hsa-mir-5586	0.0402934
GALNT13	hsa-mir-6087	0.0402927
UCN2	hsa-mir-577	0.0402918
UNKL	hsa-mir-151a	0.0402913
GSG1	hsa-mir-148a	0.0402908
CPA6	hsa-mir-1254-1	0.0402881
CXADR	hsa-mir-301a	0.0402839
PRAF2	hsa-mir-218-1	0.0402804
ZNF57	hsa-mir-26b	0.0402782
SLC26A1	hsa-mir-133b	0.0402781
TAP2	hsa-mir-200a	0.0402779
JAM3	hsa-mir-1292	0.0402765
TTYH1	hsa-mir-146a	0.0402758
ZBED9	hsa-mir-32	0.0402756
MAGEA3	hsa-mir-497	0.0402747
SLC30A2	hsa-mir-4773-2	0.0402744
ST3GAL1	hsa-mir-139	0.0402743
SLIT1	hsa-mir-3936	0.0402735
NUBP1	hsa-mir-1266	0.0402728
PDIA2	hsa-mir-18b	0.0402693
MPP3	hsa-mir-1287	0.040269
C20orf85	hsa-mir-5004	0.0402672
DDIT4L	hsa-mir-935	0.0402658
THYN1	hsa-mir-147b	0.0402652
ZNF134	hsa-mir-548q	0.0402639
MAGEA3	hsa-mir-636	0.0402637
SAPCD2	hsa-mir-4658	0.0402616
ACP7	hsa-mir-7854	0.040259
DCT	hsa-mir-217	0.0402569
TAZ	hsa-mir-664a	0.0402567
CTDSPL	hsa-mir-501	0.0402564
TOMM20	hsa-mir-664a	0.0402557
RHO	hsa-mir-548b	0.0402517
ZFYVE19	hsa-mir-3140	0.0402503
PDE11A	hsa-mir-455	0.0402502
ADH5	hsa-mir-219a-1	0.0402499
PTPN2	hsa-mir-5695	0.0402479
TMEM79	hsa-mir-193a	0.0402459
RPLP1	hsa-mir-1266	0.0402458
SLC25A44	hsa-mir-4435-1	0.0402445
SLN	hsa-mir-190a	0.0402444
TMEM225B	hsa-mir-193b	0.0402388
TSPYL4	hsa-mir-378a	0.0402382
C11orf24	hsa-mir-376c	0.0402376
GMPPA	hsa-mir-30b	0.0402374
UPRT	hsa-mir-130a	0.0402365
ATXN7L3	hsa-mir-423	0.0402362
AGAP5	hsa-mir-145	0.0402345
ALG1	hsa-mir-466	0.0402326
PTCD1	hsa-mir-6125	0.0402318
SCGB1D4	hsa-let-7a-2	0.0402312
SMARCA4	hsa-mir-4748	0.0402295
AGXT	hsa-mir-6728	0.0402272
MTRR	hsa-mir-103a-1	0.040227
KIF17	hsa-mir-561	0.0402268
STOML2	hsa-mir-330	0.0402264
GHSR	hsa-mir-582	0.0402262
TRAF5	hsa-mir-151b	0.040225
TP53	hsa-mir-629	0.0402249
MCUR1	hsa-mir-5684	0.0402246
ERVV-2	hsa-mir-6824	0.0402218
KERA	hsa-mir-581	0.0402212
COQ3	hsa-let-7a-1	0.0402205
SCG3	hsa-mir-4748	0.0402201
TC2N	hsa-mir-4435-1	0.04022
ZNF98	hsa-mir-506	0.0402195
SASH1	hsa-mir-629	0.0402195
TEX2	hsa-mir-21	0.040219
TFDP1	hsa-mir-92a-2	0.0402183
SYNGR1	hsa-mir-181d	0.0402167
KPNA2	hsa-mir-5690	0.0402161
EIF3I	hsa-mir-200a	0.0402152
EPN1	hsa-mir-4793	0.0402148
MAGEH1	hsa-mir-6865	0.0402142
FARSA	hsa-mir-1185-1	0.0402142
GAK	hsa-mir-3936	0.0402135
HMGN5	hsa-mir-193a	0.0402124
CD3D	hsa-mir-4444-2	0.0402122
ANKS1B	hsa-mir-4758	0.0402117
MAP1LC3B	hsa-mir-378c	0.0402113
TNK1	hsa-mir-10b	0.0402104
NCF4	hsa-mir-1915	0.0402089
TMEM190	hsa-mir-5004	0.0402083
PLXNB3	hsa-mir-6125	0.0402045
SPESP1	hsa-mir-3936	0.0402026
MMP25	hsa-mir-15b	0.0402025
TMA7	hsa-mir-99b	0.040202
RAB4B	hsa-mir-4482	0.0402016
TMEM59	hsa-mir-3655	0.0402011
MRPL57	hsa-mir-651	0.0402009
UNC93B1	hsa-mir-3157	0.0401964
GZMB	hsa-mir-150	0.0401956
NOMO1	hsa-mir-4772	0.0401939
JRK	hsa-mir-4523	0.0401923
MYT1	hsa-mir-556	0.040191
DNM1	hsa-mir-4793	0.0401902
TSPAN16	hsa-mir-506	0.0401884
BLMH	hsa-mir-450b	0.0401865
PRRG4	hsa-let-7a-1	0.0401853
CXCR4	hsa-mir-155	0.0401846
COASY	hsa-mir-483	0.0401812
NUDCD2	hsa-mir-6781	0.0401802
ME3	hsa-mir-885	0.0401794
PEX5	hsa-mir-200c	0.0401792
NPFFR1	hsa-mir-34c	0.0401774
TTLL9	hsa-mir-1256	0.0401768
PBLD	hsa-mir-215	0.0401766
ANPEP	hsa-mir-497	0.0401764
TK1	hsa-mir-4525	0.0401762
TRIP13	hsa-mir-651	0.0401755
TMEM198	hsa-mir-3622b	0.0401753
RSPO2	hsa-mir-451a	0.0401749
MYL7	hsa-mir-887	0.0401746
ENTPD5	hsa-mir-326	0.0401744
COMMD5	hsa-let-7f-1	0.0401721
WBP11	hsa-mir-1271	0.040172
RNF26	hsa-mir-2114	0.0401718
RTP4	hsa-mir-181c	0.0401695
PKN1	hsa-mir-23b	0.0401689
ATF6B	hsa-mir-3191	0.0401685
FBXO27	hsa-mir-331	0.0401678
ADAM28	hsa-mir-181a-2	0.0401677
CENPK	hsa-mir-99a	0.0401675
CC2D1B	hsa-mir-200a	0.0401672
SREK1	hsa-mir-2115	0.0401671
LUZP1	hsa-mir-18a	0.0401653
VGLL3	hsa-mir-590	0.0401631
ST6GALNAC2	hsa-mir-532	0.0401628
NPY1R	hsa-mir-4665	0.0401596
EGLN3	hsa-mir-543	0.0401588
BAG2	hsa-mir-3667	0.0401574
APCDD1L	hsa-mir-1181	0.040157
BIN1	hsa-mir-1245a	0.0401548
GPX8	hsa-mir-375	0.0401547
UFSP1	hsa-mir-4766	0.0401546
ARIH1	hsa-mir-342	0.0401543
PRKDC	hsa-mir-642a	0.0401533
ANKRD13A	hsa-mir-518e	0.0401509
MARCHF7	hsa-mir-576	0.0401505
BCL2L11	hsa-mir-1237	0.0401493
TIAF1	hsa-mir-34c	0.0401488
TMEM141	hsa-mir-4725	0.0401483
PRMT1	hsa-mir-4793	0.0401479
KHNYN	hsa-mir-432	0.040147
EVI2A	hsa-mir-92b	0.0401465
PEX26	hsa-mir-3909	0.040146
RUNDC1	hsa-mir-6780a	0.0401439
GOLGA7B	hsa-mir-6837	0.0401434
FTCDNL1	hsa-mir-148b	0.0401433
GOT1	hsa-mir-6506	0.040139
ULK3	hsa-mir-548f-1	0.0401386
ZNF165	hsa-mir-6780a	0.0401375
BARX2	hsa-mir-26a-1	0.0401373
SYTL2	hsa-mir-6125	0.0401358
ASTL	hsa-mir-4662a	0.0401337
LDOC1	hsa-mir-1914	0.0401336
EXD1	hsa-mir-151a	0.0401324
CYP2F1	hsa-mir-181c	0.0401295
ANKS3	hsa-mir-664a	0.0401294
SLC7A1	hsa-mir-4782	0.0401279
SLC18B1	hsa-mir-3126	0.0401274
CENPM	hsa-mir-651	0.0401253
VAMP1	hsa-mir-653	0.0401224
CHIT1	hsa-mir-3152	0.0401201
HORMAD1	hsa-mir-664a	0.0401193
SNX18	hsa-mir-133a-1	0.040119
CXCL13	hsa-mir-3115	0.0401178
SUSD6	hsa-mir-342	0.0401167
CCDC181	hsa-mir-6826	0.0401144
KCNF1	hsa-mir-16-1	0.0401142
SLC7A13	hsa-mir-30c-1	0.0401129
PAGR1	hsa-mir-431	0.0401122
IFFO2	hsa-mir-152	0.0401117
ACO2	hsa-mir-193a	0.0401106
CLIC1	hsa-mir-6726	0.0401097
ASGR1	hsa-mir-135b	0.0401066
TGDS	hsa-mir-4482	0.0401048
SDHAF1	hsa-mir-589	0.0401036
NUP107	hsa-mir-3936	0.0401026
PRDX2	hsa-mir-26a-2	0.0401019
UTP4	hsa-mir-328	0.040101
TMC6	hsa-mir-154	0.0401001
HIP1	hsa-mir-101-2	0.0400997
RBM28	hsa-mir-424	0.0400996
SPRTN	hsa-mir-4435-1	0.0400987
ATP2A1	hsa-mir-484	0.0400966
POFUT1	hsa-mir-200c	0.0400965
ASCL1	hsa-mir-485	0.040096
LDLRAD4	hsa-mir-939	0.0400959
MSTN	hsa-mir-2114	0.0400949
GDAP1L1	hsa-mir-574	0.0400945
ARHGAP30	hsa-mir-101-2	0.0400944
F12	hsa-mir-4435-1	0.0400938
MAGED2	hsa-mir-561	0.0400934
OGDH	hsa-mir-4523	0.0400929
ATP13A1	hsa-mir-4793	0.0400919
CTCF	hsa-mir-326	0.0400902
JRKL	hsa-mir-550a-1	0.0400893
LRRC17	hsa-mir-4773-2	0.040087
EMID1	hsa-mir-4482	0.0400856
AQP3	hsa-mir-17	0.0400847
BEST3	hsa-mir-4741	0.0400844
MAP4K3	hsa-mir-576	0.0400838
TENM3	hsa-mir-1287	0.0400835
CMIP	hsa-mir-4793	0.0400833
TMEM192	hsa-mir-29a	0.0400832
CROCC	hsa-mir-3936	0.0400831
RAB11A	hsa-mir-193b	0.0400823
VPS26C	hsa-mir-643	0.0400821
DYNLT2B	hsa-mir-4793	0.0400813
ALOXE3	hsa-mir-3936	0.0400812
FAM171A2	hsa-mir-9-3	0.0400794
TRIM5	hsa-mir-6780a	0.0400781
UGT2B4	hsa-mir-3622b	0.0400772
SLC35A2	hsa-mir-1260b	0.0400768
FZD6	hsa-mir-151a	0.0400766
IQCC	hsa-mir-200a	0.0400754
GADD45G	hsa-mir-628	0.0400754
HSP90AB1	hsa-mir-32	0.0400742
CIC	hsa-mir-202	0.040073
KEAP1	hsa-mir-23b	0.0400728
NHS	hsa-mir-5684	0.040069
NUP37	hsa-mir-4523	0.0400689
CNPY3	hsa-mir-200c	0.040067
C11orf49	hsa-mir-30e	0.0400649
PRKAR1A	hsa-mir-505	0.0400648
C9orf40	hsa-mir-581	0.0400635
TICRR	hsa-mir-652	0.0400617
CPM	hsa-mir-181d	0.0400617
C4BPB	hsa-mir-4793	0.0400603
COL4A1	hsa-mir-1269a	0.0400599
C16orf82	hsa-mir-3170	0.0400598
AP2M1	hsa-mir-181a-1	0.0400593
ACER3	hsa-mir-556	0.0400593
MED9	hsa-mir-22	0.0400575
NPIPB13	hsa-mir-1227	0.0400574
SEC61A2	hsa-mir-3190	0.0400572
PEX13	hsa-mir-1254-2	0.0400561
SSUH2	hsa-mir-1-2	0.0400541
MYO1B	hsa-mir-4758	0.0400537
H2BC6	hsa-mir-4755	0.0400528
SOX18	hsa-mir-126	0.0400508
FAM193A	hsa-let-7i	0.0400508
KLLN	hsa-mir-30a	0.0400503
TIA1	hsa-mir-218-2	0.0400497
ABCC11	hsa-mir-6511b-2	0.0400492
TRIM73	hsa-mir-450b	0.0400473
DDX47	hsa-mir-3610	0.040047
GABRA5	hsa-mir-4748	0.0400448
CTRB1	hsa-mir-1269a	0.0400441
GID8	hsa-mir-6728	0.0400435
SOX15	hsa-mir-502	0.0400431
ACHE	hsa-mir-101-2	0.0400425
DAXX	hsa-mir-484	0.0400415
RFPL2	hsa-mir-676	0.0400405
SUFU	hsa-mir-3922	0.040039
PACSIN3	hsa-mir-4773-2	0.0400387
GTF3C1	hsa-mir-5582	0.0400386
SYNE2	hsa-mir-190b	0.0400379
KRTAP3-3	hsa-mir-381	0.0400378
PRDM4	hsa-mir-148b	0.0400365
ACAT2	hsa-mir-148b	0.0400338
RASSF7	hsa-mir-639	0.0400328
DIO2	hsa-mir-147b	0.0400324
ZNF175	hsa-mir-6738	0.0400312
OTULINL	hsa-mir-99a	0.0400309
STK11	hsa-let-7c	0.0400297
NSL1	hsa-mir-664a	0.0400295
RPS27L	hsa-mir-34a	0.0400292
FBP2	hsa-mir-5683	0.040028
TAF9B	hsa-mir-154	0.0400253
SRP19	hsa-mir-1468	0.0400245
RPS6KA6	hsa-mir-935	0.0400235
IP6K2	hsa-let-7g	0.040023
DDX25	hsa-mir-4699	0.0400229
PDCL3	hsa-mir-501	0.0400223
ATP1A4	hsa-let-7i	0.0400218
CIP2A	hsa-mir-5690	0.0400205
DNAI3	hsa-mir-5004	0.0400189
ARHGEF3	hsa-mir-548o	0.0400184
PLA2G5	hsa-mir-1227	0.0400177
CNEP1R1	hsa-mir-31	0.0400158
HSDL2	hsa-mir-3936	0.0400156
FLOT1	hsa-mir-501	0.0400153
SCIN	hsa-mir-217	0.0400151
RPS27L	hsa-mir-193b	0.0400138
SMC2	hsa-mir-1-2	0.0400122
ZNF326	hsa-mir-142	0.0400102
NIP7	hsa-mir-328	0.0400098
MUC13	hsa-mir-30c-1	0.0400078
FGF14	hsa-mir-3622b	0.0400074
TLR9	hsa-mir-492	0.0400055
FKRP	hsa-mir-4665	0.0400051
KCNA3	hsa-mir-5706	0.0400048
PGLS	hsa-mir-193b	0.0400043
SPTBN4	hsa-mir-203a	0.0400038
REEP2	hsa-mir-195	0.0400038
MAGEA1	hsa-mir-30c-1	0.040003
CLMN	hsa-mir-4420	0.0400016
ZNF722P	hsa-mir-431	0.0399998
ARF6	hsa-mir-3934	0.0399998
PPP1CA	hsa-mir-497	0.0399975
ZNF792	hsa-mir-4748	0.0399964
CCDC106	hsa-let-7g	0.0399963
PPP1R16B	hsa-mir-1245a	0.039995
FBXO47	hsa-mir-4657	0.0399936
TMC6	hsa-mir-338	0.0399918
GPR173	hsa-mir-4756	0.0399909
CCT7	hsa-mir-219a-1	0.0399897
CAPN12	hsa-mir-3909	0.0399892
ZCWPW1	hsa-mir-1224	0.0399881
TMEM229B	hsa-mir-5694	0.039988
WDR4	hsa-mir-7-2	0.0399878
KCNU1	hsa-mir-23c	0.0399877
PRR22	hsa-mir-101-1	0.0399837
RPS6KA3	hsa-mir-6514	0.0399824
RBBP7	hsa-mir-3620	0.039981
NOL8	hsa-mir-3622a	0.0399809
ATRX	hsa-mir-133b	0.0399792
SEC14L4	hsa-mir-6511b-2	0.0399787
PLIN4	hsa-mir-5581	0.0399784
MYG1	hsa-mir-203a	0.0399784
WDR83	hsa-mir-484	0.0399782
POLL	hsa-mir-3936	0.0399781
ZSCAN30	hsa-mir-3136	0.039978
CFAP57	hsa-mir-500b	0.0399777
BTN2A2	hsa-mir-3936	0.0399772
CARF	hsa-mir-30a	0.0399759
DEF8	hsa-mir-328	0.0399757
NPC1L1	hsa-mir-451a	0.0399755
COL6A3	hsa-mir-4444-1	0.0399751
SWSAP1	hsa-mir-320b-1	0.039975
ASB12	hsa-mir-5706	0.0399748
PANK2	hsa-mir-642a	0.0399744
RASSF7	hsa-mir-210	0.0399742
LRPPRC	hsa-mir-4793	0.0399731
HAUS4	hsa-mir-15b	0.0399719
GIMAP4	hsa-mir-532	0.0399715
SLC9A5	hsa-mir-1271	0.0399698
ZNRF1	hsa-mir-3074	0.0399694
ZGLP1	hsa-mir-4444-1	0.0399677
PI3	hsa-mir-410	0.0399662
SLC7A6OS	hsa-mir-328	0.0399658
POU4F3	hsa-mir-4715	0.0399657
BMP4	hsa-mir-103a-1	0.0399637
VTN	hsa-mir-3616	0.0399628
OXSR1	hsa-mir-4793	0.0399627
RRP9	hsa-mir-191	0.0399627
SMYD4	hsa-mir-484	0.0399626
M1AP	hsa-mir-3936	0.0399607
AIF1L	hsa-mir-3115	0.0399594
ATP6V1F	hsa-mir-182	0.0399589
THADA	hsa-mir-3607	0.0399571
UQCR10	hsa-mir-3653	0.0399566
KPRP	hsa-mir-181c	0.0399556
IFFO2	hsa-mir-4419b	0.0399553
MAGEC2	hsa-mir-4741	0.0399541
HMGXB4	hsa-mir-6844	0.0399523
NUP50	hsa-mir-296	0.0399509
GID8	hsa-mir-3176	0.039949
RAB30	hsa-mir-455	0.0399489
SMARCAL1	hsa-mir-6734	0.0399488
ZNF35	hsa-mir-449b	0.0399487
PWWP3A	hsa-mir-4523	0.0399487
RNF144B	hsa-mir-22	0.0399484
NUP50	hsa-mir-6844	0.0399484
AP2B1	hsa-mir-34a	0.039948
SLC13A4	hsa-mir-127	0.0399449
C2orf50	hsa-mir-4714	0.039944
SCRN1	hsa-mir-93	0.0399416
IRS1	hsa-mir-10b	0.0399415
CYBC1	hsa-mir-3617	0.0399414
FAM220A	hsa-mir-589	0.0399408
ZSCAN30	hsa-mir-1227	0.03994
CLDN15	hsa-mir-28	0.0399389
ARFIP1	hsa-mir-200c	0.0399367
CKLF	hsa-mir-328	0.0399359
H1-6	hsa-mir-6726	0.0399355
DIMT1	hsa-mir-103a-2	0.0399354
RIMKLB	hsa-mir-26b	0.0399349
RAP2A	hsa-mir-4802	0.0399343
MROH7	hsa-mir-501	0.0399337
RTCA	hsa-mir-197	0.0399325
SS18L1	hsa-mir-1237	0.0399324
TMEM100	hsa-mir-3064	0.0399322
CCNF	hsa-mir-365b	0.0399316
TRMT10A	hsa-mir-221	0.039931
ROR2	hsa-mir-361	0.0399301
POLR1G	hsa-mir-190a	0.0399301
CLTCL1	hsa-mir-4435-1	0.0399299
R3HDM1	hsa-mir-3913-2	0.0399288
CHFR	hsa-mir-6087	0.0399259
MTERF1	hsa-mir-424	0.039925
ZFP91-CNTF	hsa-mir-3130-2	0.0399248
ST6GALNAC4	hsa-mir-1237	0.0399236
XPA	hsa-mir-3074	0.0399214
NUP133	hsa-mir-6865	0.039919
MLH3	hsa-mir-3942	0.0399184
TRAPPC3	hsa-mir-153-2	0.0399182
CYP3A5	hsa-mir-509-2	0.0399155
RHOBTB3	hsa-mir-3651	0.0399148
COQ3	hsa-let-7a-2	0.0399148
RBM41	hsa-mir-193b	0.0399141
NLGN2	hsa-mir-5008	0.0399123
YIF1B	hsa-mir-2277	0.0399123
GANC	hsa-mir-6726	0.039911
OGFR	hsa-mir-4793	0.039911
TMEM47	hsa-mir-196a-1	0.0399068
NIF3L1	hsa-mir-95	0.0399056
CAPS	hsa-mir-4435-1	0.0399053
KRT15	hsa-mir-3176	0.039904
NPPC	hsa-mir-181a-1	0.0399039
CHST1	hsa-mir-29a	0.0399026
RHOU	hsa-mir-130b	0.0399012
WDCP	hsa-mir-451a	0.0399002
CPLX2	hsa-mir-758	0.0399001
CRTC2	hsa-mir-26a-2	0.0399
GNB2	hsa-mir-106b	0.0398999
SLC22A17	hsa-mir-92b	0.0398998
DCAF5	hsa-mir-217	0.0398995
GINS4	hsa-mir-6741	0.0398994
HACD1	hsa-mir-181c	0.0398992
EFHC1	hsa-mir-454	0.0398992
DIS3L2	hsa-mir-942	0.0398984
NUMB	hsa-mir-130a	0.039898
C1orf35	hsa-mir-4677	0.0398966
DNAH12	hsa-mir-5004	0.0398949
NUDT8	hsa-mir-4666a	0.0398913
CCT8	hsa-let-7f-2	0.0398902
FADS1	hsa-mir-148b	0.0398896
TRAPPC13	hsa-mir-34a	0.0398892
SEC11C	hsa-mir-548au	0.0398888
NPY1R	hsa-mir-1237	0.0398882
ZNF655	hsa-mir-452	0.0398875
GPAM	hsa-mir-382	0.0398875
E4F1	hsa-mir-511	0.039887
RGL4	hsa-mir-1288	0.039887
XRCC1	hsa-mir-4701	0.0398866
CASKIN1	hsa-mir-497	0.0398863
BCLAF3	hsa-mir-301a	0.0398855
CBWD1	hsa-mir-215	0.0398847
ADGB	hsa-mir-4715	0.0398839
SLC35A1	hsa-mir-93	0.0398831
CNMD	hsa-mir-1307	0.0398823
PREPL	hsa-mir-499a	0.0398814
BAZ1B	hsa-mir-324	0.039881
COL4A6	hsa-mir-328	0.0398804
EBF4	hsa-mir-4435-1	0.0398802
PTPN23	hsa-mir-191	0.0398796
BMT2	hsa-mir-29a	0.0398792
CAPN10	hsa-mir-4699	0.0398786
CHD8	hsa-mir-1277	0.0398772
RNF222	hsa-mir-3140	0.0398749
PRPSAP2	hsa-mir-1180	0.0398741
RHNO1	hsa-mir-17	0.0398701
MAGEB17	hsa-mir-301a	0.0398674
MIEF2	hsa-mir-324	0.0398671
GPR135	hsa-mir-4699	0.0398656
MAN2A1	hsa-mir-4772	0.0398631
LAMC1	hsa-mir-4645	0.0398617
HTR1F	hsa-mir-186	0.0398612
MBP	hsa-mir-642a	0.0398593
TMEM147	hsa-mir-1976	0.0398587
TMEM70	hsa-mir-627	0.0398581
PDC	hsa-mir-193a	0.0398581
RNF11	hsa-mir-101-1	0.0398564
DNPEP	hsa-mir-133a-1	0.0398553
DLG2	hsa-mir-3936	0.039855
TJP1	hsa-mir-130a	0.0398547
NCBP3	hsa-mir-495	0.0398535
SCTR	hsa-mir-509-3	0.0398521
SMURF1	hsa-mir-29a	0.039851
ARHGEF39	hsa-mir-641	0.0398507
DDIT4L	hsa-mir-18a	0.0398504
GTPBP4	hsa-mir-148b	0.03985
FLT4	hsa-mir-126	0.0398493
KCNH7	hsa-mir-100	0.0398484
CNBD2	hsa-mir-101-2	0.0398454
CDK13	hsa-mir-589	0.039843
ODF3B	hsa-mir-676	0.0398429
ANO5	hsa-mir-191	0.0398382
ACKR3	hsa-mir-200c	0.0398382
XPOT	hsa-mir-581	0.0398378
PTPRH	hsa-mir-4793	0.0398378
SLC38A1	hsa-mir-4420	0.0398357
WDR82	hsa-mir-1976	0.0398351
PEG3	hsa-mir-377	0.0398345
NXF3	hsa-mir-636	0.0398337
TOR1B	hsa-mir-127	0.0398334
FLG	hsa-mir-671	0.0398312
TCAF1	hsa-mir-106b	0.0398281
IMPDH2	hsa-mir-425	0.0398281
CLIC3	hsa-mir-492	0.0398262
MYCBPAP	hsa-mir-598	0.0398258
COQ3	hsa-let-7a-3	0.0398249
ZC3H4	hsa-mir-642a	0.0398247
CABYR	hsa-mir-652	0.0398244
STPG1	hsa-mir-5690	0.0398236
MAGEA3	hsa-mir-6741	0.0398227
ZNF225	hsa-mir-7110	0.0398225
PPWD1	hsa-mir-4651	0.0398225
PRR14L	hsa-mir-6844	0.0398178
TMEM217	hsa-mir-4482	0.0398148
EID1	hsa-mir-363	0.0398139
ADGRL4	hsa-mir-654	0.0398137
CS	hsa-mir-30c-1	0.039813
CDC42BPB	hsa-let-7a-1	0.0398127
PGPEP1	hsa-mir-203a	0.0398121
FYB2	hsa-mir-4660	0.0398117
TPBG	hsa-mir-3136	0.0398116
FPR3	hsa-mir-6824	0.0398112
GUCY2D	hsa-mir-4756	0.0398112
SNRPF	hsa-mir-496	0.0398109
LENG8	hsa-mir-3065	0.0398103
PLD3	hsa-mir-4482	0.0398099
VWCE	hsa-mir-503	0.0398094
PLA2G4F	hsa-mir-125a	0.0398072
RAB11A	hsa-mir-34a	0.0398072
CD247	hsa-mir-5008	0.0398064
FLCN	hsa-mir-1180	0.0398064
TCF25	hsa-mir-466	0.0398053
TRIM68	hsa-mir-125b-1	0.0398042
PCBD2	hsa-mir-3622b	0.0398042
FOXP2	hsa-mir-181b-2	0.0398041
MYLK2	hsa-mir-548d-2	0.039804
UMAD1	hsa-mir-556	0.0397998
KCNJ6	hsa-let-7b	0.0397997
VTI1B	hsa-mir-3617	0.0397994
TRAF5	hsa-mir-193b	0.0397991
TACR2	hsa-mir-664a	0.0397987
ARHGAP8	hsa-mir-452	0.0397966
EVI5L	hsa-mir-1266	0.0397962
PRDM5	hsa-mir-93	0.0397955
DNAAF5	hsa-mir-589	0.0397942
ETHE1	hsa-mir-1229	0.0397936
SAMD11	hsa-mir-191	0.0397926
BICRA	hsa-mir-4793	0.0397921
SZT2	hsa-mir-365a	0.0397904
MFAP3	hsa-mir-433	0.0397903
CASTOR1	hsa-mir-181c	0.0397898
SYN3	hsa-mir-224	0.0397891
AK4	hsa-mir-6726	0.0397878
LRRC8A	hsa-mir-4666a	0.0397858
SEMA4C	hsa-mir-3617	0.0397855
FAM178B	hsa-mir-4419b	0.0397854
PCNA	hsa-mir-28	0.0397846
MBNL3	hsa-mir-4728	0.0397838
AMPD2	hsa-mir-197	0.0397835
PRDM6	hsa-mir-191	0.0397827
SNAI1	hsa-mir-199a-2	0.0397825
JAK3	hsa-mir-95	0.0397811
VPS37A	hsa-mir-320a	0.0397809
ARHGEF4	hsa-mir-760	0.0397807
CD96	hsa-mir-92b	0.0397805
CCDC142	hsa-mir-5000	0.0397801
SLC25A35	hsa-mir-484	0.0397785
EDEM2	hsa-mir-505	0.0397773
FST	hsa-mir-1468	0.0397751
NINJ1	hsa-mir-3651	0.0397746
OGFRL1	hsa-mir-99b	0.0397742
EFTUD2	hsa-mir-4773-2	0.0397738
TSHZ3	hsa-mir-7-3	0.0397726
OBSL1	hsa-mir-5582	0.039772
KRT32	hsa-mir-3140	0.039771
FIZ1	hsa-mir-132	0.0397709
WWC2	hsa-mir-330	0.0397704
FAIM2	hsa-mir-382	0.0397703
TRPC4AP	hsa-mir-193a	0.0397686
PSMD1	hsa-mir-3140	0.0397684
PIANP	hsa-mir-4725	0.0397681
PDE5A	hsa-mir-3065	0.0397674
ACTC1	hsa-mir-4651	0.0397673
TWSG1	hsa-mir-214	0.0397669
HOXC5	hsa-mir-935	0.0397659
B4GALT6	hsa-mir-3936	0.0397652
FXR1	hsa-mir-561	0.0397646
KLHL32	hsa-mir-574	0.0397633
POPDC3	hsa-mir-548d-2	0.039763
CALCB	hsa-mir-1260b	0.039761
TOPAZ1	hsa-mir-29a	0.0397608
VXN	hsa-mir-4773-2	0.0397596
GNPAT	hsa-mir-342	0.0397581
PKD2L2	hsa-mir-4782	0.0397578
MYO15A	hsa-mir-29a	0.039757
TMEM80	hsa-mir-1306	0.0397568
EIF4B	hsa-mir-6892	0.0397561
RAB10	hsa-mir-4793	0.0397504
CD302	hsa-mir-891a	0.0397495
